run_label,frame,datasets,random_mode,prior_config,model,offset_group,component_type,prior_sigma_mag,residual_offset_mag,projection_add_mag,pull_sigma
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:DATASET,dataset,0.1,-0.07339922447679109,0.07339922447679109,-0.7339922447679109
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_62,survey,0.05,-0.012275845525243606,0.012275845525243606,-0.24551691050487212
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.009572146942285586,0.009572146942285586,-0.19144293884571173
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.014993531754241174,0.014993531754241174,-0.2998706350848235
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.01991670367307441,0.01991670367307441,-0.3983340734614882
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.0026100332376511326,0.0026100332376511326,-0.05220066475302265
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.003533077210516433,0.003533077210516433,-0.07066154421032866
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.002560216228134876,0.002560216228134876,-0.05120432456269752
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_66,survey,0.05,0.037004534653395954,-0.037004534653395954,0.7400906930679191
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,0.024759346036988428,-0.024759346036988428,0.49518692073976855
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,0.0005368768356592835,-0.0005368768356592835,0.01073753671318567
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.01890489880670465,0.01890489880670465,-0.378097976134093
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.08535444087331412,0.08535444087331412,-1.7070888174662824
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_18,survey,0.05,-0.01648453535662922,0.01648453535662922,-0.3296907071325844
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,0.039231575369017335,-0.039231575369017335,0.7846315073803467
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.006211557587697092,0.006211557587697092,-0.12423115175394184
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,0.00857362894593483,-0.00857362894593483,0.1714725789186966
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,0.03556861584185811,-0.03556861584185811,0.7113723168371622
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,PantheonPlusSH0ES:IDSURVEY_100,survey,0.05,0.028392603393482263,-0.028392603393482263,0.5678520678696453
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:DATASET,dataset,0.1,0.03670890919786356,-0.03670890919786356,0.36708909197863554
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,0.00442826065800625,-0.00442826065800625,0.088565213160125
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_63,survey,0.05,-0.012981773772354752,0.012981773772354752,-0.25963547544709503
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,0.006098776418225801,-0.006098776418225801,0.12197552836451603
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0004889333018793379,0.0004889333018793379,-0.009778666037586758
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.012157583315440867,0.012157583315440867,-0.24315166630881735
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,0.024278480612908604,-0.024278480612908604,0.4855696122581721
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.1,0.036690308702283486,-0.036690308702283486,0.36690308702283486
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:DATASET,dataset,0.1,-0.07045371948179324,0.07045371948179324,-0.7045371948179324
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_62,survey,0.05,-0.010517198313632459,0.010517198313632459,-0.21034396627264917
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.007238478113935354,0.007238478113935354,-0.14476956227870708
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.01364729750730731,0.01364729750730731,-0.2729459501461462
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.017623606765282934,0.017623606765282934,-0.3524721353056587
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.00013964611804778704,0.00013964611804778704,-0.0027929223609557408
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.0017677823356845868,0.0017677823356845868,-0.035355646713691735
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0003558234580315067,0.0003558234580315067,-0.0071164691606301345
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_66,survey,0.05,0.038837322476009184,-0.038837322476009184,0.7767464495201837
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,0.02686417884225062,-0.02686417884225062,0.5372835768450124
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,0.0026893747623833453,-0.0026893747623833453,0.053787495247666905
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.01646646078709435,0.01646646078709435,-0.329329215741887
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.08837230860459622,0.08837230860459622,-1.7674461720919243
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_18,survey,0.05,-0.01458792362338332,0.01458792362338332,-0.2917584724676664
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,0.03650673636566504,-0.03650673636566504,0.7301347273133008
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.006377063125617033,0.006377063125617033,-0.12754126251234066
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,0.00441387888784589,-0.00441387888784589,0.0882775777569178
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,0.028092537769327075,-0.028092537769327075,0.5618507553865415
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_100,survey,0.05,0.02207612977872042,-0.02207612977872042,0.4415225955744084
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:DATASET,dataset,0.1,0.03943307602659328,-0.03943307602659328,0.3943307602659328
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,0.006188361403031445,-0.006188361403031445,0.1237672280606289
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_63,survey,0.05,-0.011560353853799069,0.011560353853799069,-0.23120707707598137
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,0.007831064524977241,-0.007831064524977241,0.15662129049954482
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,0.0008713809027661029,-0.0008713809027661029,0.01742761805532206
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.011037477035351795,0.011037477035351795,-0.2207495407070359
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,0.0175652930650302,-0.0175652930650302,0.351305861300604
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.1,0.031024360708362127,-0.031024360708362127,0.31024360708362125
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:DATASET,dataset,0.2,-0.12537251742798539,0.12537251742798539,-0.6268625871399269
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_62,survey,0.1,-0.016783058071124124,0.016783058071124124,-0.16783058071124124
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.1,-0.010474291065020847,0.010474291065020847,-0.10474291065020847
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.1,-0.015686587967963295,0.015686587967963295,-0.15686587967963295
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.1,-0.030539861074380337,0.030539861074380337,-0.30539861074380337
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.1,-0.0028701524209773233,0.0028701524209773233,-0.028701524209773233
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.1,-0.004364178386143891,0.004364178386143891,-0.04364178386143891
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.1,-0.0044338056981518825,0.0044338056981518825,-0.044338056981518825
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_66,survey,0.1,0.05853073624594396,-0.05853073624594396,0.5853073624594396
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.1,0.0291442266611619,-0.0291442266611619,0.291442266611619
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.1,0.00026363542290130937,-0.00026363542290130937,0.0026363542290130937
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.1,-0.02069581703731327,0.02069581703731327,-0.2069581703731327
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.1,-0.11738106288494699,0.11738106288494699,-1.1738106288494699
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_18,survey,0.1,-0.024551823672855466,0.024551823672855466,-0.24551823672855466
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.1,0.041215131838986174,-0.041215131838986174,0.41215131838986174
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.1,-0.005235469956894168,0.005235469956894168,-0.052354699568941676
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.1,0.00950595324898984,-0.00950595324898984,0.0950595324898984
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.1,0.039561675615382264,-0.039561675615382264,0.39561675615382264
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_100,survey,0.1,0.04345161984565693,-0.04345161984565693,0.4345161984565693
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:DATASET,dataset,0.2,-0.014093533544062495,0.014093533544062495,-0.07046766772031247
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.1,0.003863033439053004,-0.003863033439053004,0.03863033439053004
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_63,survey,0.1,-0.017660675228015274,0.017660675228015274,-0.17660675228015274
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.1,0.005794737343988818,-0.005794737343988818,0.05794737343988818
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.1,-0.0015963459485071746,0.0015963459485071746,-0.015963459485071746
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.1,-0.017624387266869018,0.017624387266869018,-0.17624387266869018
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.1,0.02370025427432644,-0.02370025427432644,0.2370025427432644
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETA05_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,Union3p1_UNITY1p8:DATASET,dataset,0.2,-0.014801894739673358,0.014801894739673358,-0.07400947369836679
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:DATASET,dataset,0.2,-0.1290865092275979,0.1290865092275979,-0.6454325461379895
joint_des_pantheon_union31_HEL_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HEL,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_62,survey,0.1,-0.014712985789751665,0.014712985789751665,-0.14712985789751665
