label,n_bcuts,N_min,N_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,mock_id
mock,5,118193,183527,0.0010014607536950916,0.0005978452314138209,0.0012561691694999684,1.533856963876152,1.3462413008348797,55.28861130237894,0.9323743337307887,0.641705953220528,30
mock,5,118193,183527,0.0026188399997592615,0.002393254244814259,0.0030481133043305845,4.083760613348124,3.5124667818899384,16.882495525209183,0.9929405771100157,2.948683975334072,31
mock,5,118193,183527,0.0017653672658806013,0.0014736203128684242,0.002247722670249682,3.5478135216850486,3.1998383219755953,31.477896293674686,0.974457694844028,2.0342314042752117,32
mock,5,118193,183527,0.002226752355769886,0.002007033735762139,0.0024566990409828873,3.764173423056763,2.8710343411820536,30.351413536780754,0.9834915909871335,2.210860726659016,33
mock,5,118193,183527,0.0023387743909452107,0.002016195714891102,0.002535511920690178,4.1474662439971395,3.777246026426661,31.884942567926085,0.9658251753430758,2.3445127619879216,34
mock,5,118193,183527,0.0020847805661349987,0.001523008382759161,0.002460109127449109,3.2684951133939855,3.0228594525769883,28.601443364897428,0.9821232108119959,1.9626370704699456,35
mock,5,118193,183527,0.001279014516594496,0.0010415456486383855,0.0015933238417798433,2.178561460019681,2.051368898762494,53.15664854853989,0.8913758462905861,0.8902735497049458,36
mock,5,118193,183527,0.0020972905376338722,0.0019640593292640993,0.0022164837196198546,3.8730696468173775,3.7358597188954037,15.217399307106573,0.9926760898758534,2.8731174954023744,37
mock,5,118193,183527,0.0013412027099009075,0.0010790060507294655,0.0016615329680741777,2.317214730096131,2.066649073318561,24.430323991681625,0.9849089162234902,1.4791958221846762,38
mock,5,118193,183527,0.0019069451420637832,0.0016333998058779664,0.002321453215994901,3.0675014343057354,2.9766357249053357,24.58682087212535,0.9880324511301131,1.9599342452333957,39
mock,5,118193,183527,0.0014495663817599503,0.0008997702889734455,0.0018487709735526836,2.4405200889807834,1.9453669913747,37.31743995023822,0.9715634615489532,1.2962065707807284,40
mock,5,118193,183527,0.002773584654353833,0.0020632838604407473,0.0037360341068367405,4.034611233259029,3.759300104987812,21.270763440171397,0.989074121628858,2.7096991335605995,41
mock,5,118193,183527,0.001831322060023417,0.0011141235120790142,0.002494112249462117,3.1472378269412498,2.5143921347195173,56.14797688855352,0.9467301142202527,1.3255956407290328,42
mock,5,118193,183527,0.0025407196887109857,0.001425962652061491,0.00378437985794415,3.948894786297979,3.31011461440128,50.174657623771644,0.9376143528938703,1.7506164297975795,43
mock,5,118193,183527,0.0019694256454837454,0.0012681606370039524,0.0026319208861769975,3.0431354115688483,2.486088130971857,26.160381667268755,0.98185555156434,1.8894835828618937,44
mock,5,118193,183527,0.0019383807290349001,0.0013578669155792052,0.002445443489252296,3.1225933298672097,2.707985639190884,37.46791284848769,0.9700719786660027,1.6529012114535317,45
mock,5,118193,183527,0.001251522650280005,0.0011103654378998363,0.0015625392197023973,2.0992817310979204,1.8829615799221338,13.201496930051345,0.9940258196274836,1.6134174532507124,46
mock,5,118193,183527,0.0014344013848258063,0.001158949679609114,0.0016835078997508178,2.601268836119561,2.4558794731833107,35.772672029563374,0.9700547884798173,1.4058195083046008,47
mock,5,118193,183527,0.0017656308655246717,0.0007204230520740162,0.0025452658485385984,2.7010684934302276,2.2882925541367145,43.977461743487254,0.9614520064393958,1.3133960581067774,48
mock,5,118193,183527,0.0011554056759287372,0.0008743485884169667,0.0015130330681841736,1.8039601296309036,1.620235139022789,44.171035613282655,0.9505112463760523,0.8653123413290743,49
mock,5,118193,183527,0.0017252250923685247,0.0015589023347890487,0.0018378736969468731,2.838028644736767,2.644974270403742,24.322910984859607,0.9859579604064528,1.8163974975573345,50
mock,5,118193,183527,0.0019524449639113366,0.001302547114554172,0.002382656628694256,2.9539969193622633,2.599156950189266,38.30880537906252,0.9689143743425144,1.546026892067066,51
mock,5,118193,183527,0.0012862080821264706,0.0007213676933983128,0.0016808538829448214,2.6097545012807477,1.7887746923700916,24.100989557165256,0.9866999426726671,1.6769225520322468,52
mock,5,118193,183527,0.0013590224192759311,0.0011910162360297104,0.001494156582510597,2.4713907126838306,2.341973782912498,26.222523331394598,0.9838265778382981,1.5362260267324683,53
mock,5,118193,183527,0.001398126460864497,0.0010339352937582993,0.0015838347917630595,3.230224324594326,2.6391322496634135,46.34031371752785,0.9487285889954652,1.5098183030002041,54
mock,5,118193,183527,0.0017597455316919089,0.0015610330787520599,0.0021042928481799753,3.617209277348924,3.1994509653758065,21.058309180519707,0.9866757684408656,2.431269819689047,55
mock,5,118193,183527,0.0021433308526456153,0.0013468707884530108,0.0026603397157507016,3.557589710193106,2.912873850945682,38.99899162020014,0.966024921013884,1.8411222725716467,56
mock,5,118193,183527,0.0019840236056649545,0.0017427329082176624,0.0021639064591170787,3.783518350942936,3.5558306853100645,42.36110067281272,0.9517435374380794,1.8548559944872904,57
mock,5,118193,183527,0.002068926578755405,0.0018094848185529011,0.00263823814191756,3.681708901631872,3.417213822597224,28.243936674125685,0.9806309543661118,2.2181753808317626,58
mock,5,118193,183527,0.002412884833443464,0.0019305069357097187,0.0029987204488691145,3.696150234955243,3.537020601707104,21.553884500487666,0.9863596912798178,2.4650403720483136,59
mock,5,118193,183527,0.001994774135601902,0.0014018839559986,0.0033128475714211364,3.767698951535429,2.857404453537678,23.125640793746744,0.9848115057623581,2.45093177182658,60
mock,5,118193,183527,0.0011758003091262366,0.0008486184313904226,0.0015903301792026875,2.263714799272336,1.8675999517338764,58.49312245860343,0.9161838301607418,0.9017898780745626,61
mock,5,118193,183527,0.0024062935823820093,0.0020671159478156016,0.002799140720686131,4.088235910117373,3.7567164853019563,21.235828826801683,0.9901232871980014,2.7500764200262866,62
