window_index,tag,bcut_deg,z_center,N,ess,baseline_snr,baseline_amp,weighted_snr,weighted_amp,weighted_l_deg,weighted_b_deg,weighted_priority,amp_ratio_weighted_vs_baseline,direction_sep_weighted_vs_baseline_deg
108,z2p00_2p10,25.0,2.0500000000000007,20135,20112.052564295536,1.052000775161064,0.0004401726927804824,1.050917613311567,0.0004435900117247729,345.74336734230076,-10.110748910134802,0.009225069625917607,1.0077635868838295,1.4134028754151915
109,z2p10_2p20,25.0,2.1500000000000004,17869,17715.10462086029,0.9513905253876677,0.0003006022055896799,1.1220500491451533,0.00034240629766749885,217.38213821113436,68.19928519085727,0.009668360622685675,1.1390678155398541,10.794186930949378
110,z2p20_2p30,25.0,2.250000000000001,16618,16574.85950651089,1.4729675944735865,0.0006558017852137823,1.5138292776390492,0.00067661927826261,20.715988256379067,-17.544932876927614,0.012797766799303585,1.031743574839525,1.59121859473246
111,z2p30_2p40,25.0,2.3500000000000005,16535,16495.414917838563,0.7497686935445294,0.000335142925977907,1.0771213857397417,0.00048572759029078097,60.14021484303754,-12.610163067846488,0.008930712574831173,1.4493147628686653,1.7378601749003835
112,z2p40_2p50,25.0,2.45,15182,15082.225536597185,0.9473993244666664,0.00036217183149856813,0.9457697947044771,0.0003599733020397677,139.0133804359543,42.38156489703452,0.007689089598537602,0.9939295956571125,3.134135258189466
113,z0p10_0p30,30.0,0.2,8870,8854.485967238066,2.0217831097087484,0.002146189645389007,1.3579471908736758,0.0014390255956802575,199.20410515579732,-3.863220066841431,0.0006522113921611508,0.6705025340011028,4.821121079578488
114,z0p30_0p40,30.0,0.35,12781,12769.397323178475,2.2642507439243946,0.0010298930281209273,1.9401694191410355,0.000874368863432321,204.2088096322743,-31.332593027560264,0.006375736234492982,0.8489899820252546,2.0078981737390436
115,z0p30_0p50,30.0,0.4,27345,27302.05704401154,2.1624027243594974,0.0016298630989233004,0.8855227424221432,0.0006676960917001989,269.83229740615263,-1.9059746026474182,0.0037415607832482806,0.40966391112313905,2.551219655244896
116,z0p40_0p50,30.0,0.45,14564,14549.394933424908,1.9883185330505344,0.0010750746050740055,1.5443893939104996,0.0008377478702385891,343.9626134597841,-0.953840210122364,0.007804965169507566,0.779246264663577,1.6187664369926271
117,z0p50_0p60,30.0,0.55,16350,16312.876878977018,3.1443373971908355,0.0015310659080531833,2.8525720128740453,0.0013944902917411915,239.04984985491348,6.284756279356949,0.01830781590631587,0.9107970365001115,0.8904403231677233
118,z0p50_0p75,30.0,0.625,42931,42907.00857479889,0.8014766084048911,0.0005742839786488944,0.4562901576725913,0.0003361960075512273,235.5106999203149,-15.648376672509418,0.0032946115390726422,0.5854177028274207,3.9412395820579373
119,z0p60_0p70,30.0,0.6499999999999999,16643,16500.796034450854,3.112424587958354,0.0009875401524209637,3.0660467396501,0.0009971416007227636,317.32421595480554,-54.71491079327494,0.02284621212542066,1.0097225902949485,3.326192830296678
120,z0p70_0p80,30.0,0.75,20491,20341.638280421943,2.0961739682795475,0.0007383845802513324,2.151485341108177,0.0007518041433905794,265.0293369097651,36.2728186668916,0.017678322377628217,1.018174219096882,1.3235087847696843
121,z0p75_1p00,30.0,0.875,58303,58240.38998470526,1.2393662679507877,0.0008241207477992908,1.3604180617310737,0.0009061614573715632,306.9883609117044,-4.1273124699894375,0.012076900920040469,1.099549380101583,0.9839839482214656
122,z0p80_0p90,30.0,0.8499999999999999,22271,22243.2583171983,1.9535015821041568,0.0008477507683320375,2.096915361132328,0.0009114451988803782,258.2833035344496,-1.4339622044905793,0.018385203427235895,1.0751334388922589,0.6365918287732186
123,z0p90_1p00,30.0,0.95,25479,25265.85430794917,2.0772143946391752,0.0004838807585889188,2.0653509942885306,0.00047990548039432944,253.70722247340638,79.76203608224866,0.018895027916001502,0.9917845912985216,3.2922598656194637
124,z1p00_1p10,30.0,1.0499999999999998,25193,24909.77121510778,1.8566958834747571,0.0004673940896308646,2.0920835683186088,0.0005192086318507735,154.20822557120712,67.87098803643909,0.019656525402870245,1.1108583599352542,7.281309193226065
125,z1p00_1p50,30.0,1.25,137850,137495.99514825124,3.383764797756452,0.002465009682321344,2.0111715154090155,0.0015309378309725373,147.71432888881563,-26.342051331769643,0.01930782898117136,0.6210676744810291,5.7274032663661085
126,z1p10_1p20,30.0,1.15,26930,26689.084085055936,0.6279989554261478,0.00015149154954434679,0.8538500550514653,0.00022381750102411498,141.45062771451703,48.70181322468023,0.00814435738848594,1.4774256497957063,18.23721846013689
127,z1p20_1p30,30.0,1.25,26478,26226.347308855336,2.836477501340544,0.0007080524357122733,2.561486962292903,0.0006631218578399511,277.47400882925314,-57.24630278291304,0.024591016642055707,0.9365434315226615,8.847134267792063
128,z1p30_1p40,30.0,1.35,28663,28645.59047365199,1.8466079418257964,0.000703959464381188,1.5867474158408812,0.0006049499639829499,25.452234686991346,0.680221985107284,0.015232901907613094,0.8593534068253889,1.1514357397824422
129,z1p40_1p50,30.0,1.4500000000000002,30587,30541.294681535215,2.062152550238143,0.0007218439142094085,2.0882642604762873,0.0007310959391683554,263.3343159160117,10.841109945043982,0.01994829302284493,1.0128172098937485,1.7710474538984193
130,z1p50_2p50,30.0,2.0,198096,198016.93502243012,1.5287132070474339,0.001999587209648753,1.0161769899504682,0.0013420540565482041,230.21089877990082,-15.7154657345527,0.009000987455340413,0.6711655536064112,2.3893678039645327
131,z1p50_1p60,30.0,1.5500000000000005,27510,27310.420999414437,0.9162212933233356,0.0002876418208671097,0.8379658449417772,0.0002538851658837694,103.88681842157591,-37.42982142818066,0.007935055634822845,0.8826434386989372,8.346621846323297
132,z1p60_1p70,30.0,1.6500000000000004,26254,25968.429288755913,2.343846585315092,0.0005912744128854441,2.3294592012955584,0.0005847457337693632,54.361019375390946,59.9132023985624,0.021803269520749766,0.9889582925054703,4.081160722058302
133,z1p70_1p80,30.0,1.7500000000000004,24459,24342.473431153645,2.1797468300412888,0.0007718389255584256,2.1732799515405152,0.0007817823541429152,112.35410912831756,-25.585313707580898,0.02006123034371164,1.0128827767753426,1.3996693535534908
134,z1p80_1p90,30.0,1.8500000000000003,22212,22202.809923611367,2.108654088015871,0.0009155548325898017,2.111975258389294,0.0009175743120475645,173.8560955930449,3.8023465348079357,0.019194021244218352,1.0022057438679564,0.5363207430402573
135,z1p90_2p00,30.0,1.9500000000000008,20791,20553.350712155658,2.982737151182571,0.0008551764248725862,3.067856936638105,0.0008812203927622769,314.4308437476765,-54.92283527004992,0.027414810424495464,1.0304544970279916,0.9452817062343134
136,z2p00_2p10,30.0,2.0500000000000007,17973,17948.106079807927,1.2099653234734304,0.0005419393571779587,1.0650877703484791,0.00047253525550770083,328.45631433313196,-14.565550534507008,0.009349456812524732,0.8719338229434638,1.3640396750693715
137,z2p10_2p20,30.0,2.1500000000000004,15935,15859.536397117648,0.8811320811453545,0.0003378150710735376,1.0466673498838053,0.0003974080483159895,346.4128091236102,43.76585659312097,0.009018811057828528,1.176407100645546,5.17796479168116
138,z2p20_2p30,30.0,2.250000000000001,14772,14716.942243525176,1.9743600516396962,0.0010100135960570476,2.0191836395256892,0.001027699283961192,15.293353087725007,-12.439205621785632,0.017069983864970717,1.0175103463687882,1.6270201648962404
139,z2p30_2p40,30.0,2.3500000000000005,14711,14704.955563224856,0.6355375604140717,0.00032969547352139063,0.6195889568134719,0.00032210923922626657,23.865088324776817,9.642219830767374,0.005137184129011062,0.9769901775899514,2.5603015623361984
140,z2p40_2p50,30.0,2.45,13478,13425.84150589185,1.3419189774143767,0.0005353601536978417,1.2655146023475157,0.0005106552047062615,16.995724945957484,43.58395375436311,0.010288608517835201,0.953853590296293,0.9513060879356171
141,z0p10_0p30,35.0,0.2,7645,7631.399817105542,1.6805342732506214,0.002028536100731927,1.4823460346623902,0.001787994975469359,200.57642099071748,-5.173511594488523,0.0007119591817924065,0.8814213238917575,2.1254520343611922
142,z0p30_0p40,35.0,0.35,11100,11077.610185426922,2.695556336229062,0.0016098520261400885,2.003707774733671,0.0011991112222705428,214.94921446256052,-12.099087051934866,0.006584534389971289,0.7448580383786135,3.708468132126838
143,z0p30_0p50,35.0,0.4,23686,23647.209169785052,2.796029704677417,0.002411899342685627,1.792906458259216,0.0015497146366570931,250.2896015247865,1.7080730809909266,0.007575489787993848,0.6425287362662078,2.103258022368901
144,z0p40_0p50,35.0,0.45,12586,12578.84035651387,1.721403807330445,0.0010532218463282863,1.4702559960481205,0.000900679836997342,341.51181299613836,-4.811390807095528,0.00743031316108627,0.8551663072098892,1.270532906690263
145,z0p50_0p60,35.0,0.55,14247,14208.282858043374,2.9037282752482807,0.0016247238327198894,2.578883578184671,0.0014449207175896359,247.0378943135139,3.3843093833271602,0.016551282695106084,0.8893331214147011,0.09083976085893987
146,z0p50_0p75,35.0,0.625,37442,37414.85059936218,1.0206844821290801,0.0008355426958564008,0.8155630472832217,0.0006847438607828596,241.71800726589365,-13.12649060505362,0.005888716601133804,0.8195198930929821,2.765992801229834
147,z0p60_0p70,35.0,0.6499999999999999,14525,14435.055346014296,2.6849509002795813,0.0010792233175075398,2.57448451646548,0.001028493159059214,315.69311017325583,-37.68649226183341,0.019183405985354833,0.9529938265552983,2.697863432231903
148,z0p70_0p80,35.0,0.75,17843,17741.636504200258,2.0621950795234723,0.0008564791007956027,2.010390960042037,0.0008194608452118538,251.876431834647,28.64836883669058,0.016518978222917695,0.9567785652336854,2.259846983310221
149,z0p75_1p00,35.0,0.875,50634,50585.27278384002,1.3094296013179572,0.0009891494017696568,1.312091033076337,0.0009945048998955355,311.3184505775873,-4.248094661262903,0.011647885198152333,1.0054142459332203,0.7754281934818092
150,z0p80_0p90,35.0,0.8499999999999999,19358,19333.81691354457,1.8219233964294739,0.0009006213354282475,1.89964412120662,0.0009405651319723638,243.25165382305005,-2.076585153700368,0.016655580981044884,1.044351377180203,0.4396711564926962
151,z0p90_1p00,35.0,0.95,22103,21931.03922837979,1.9660817586810655,0.0005833181269220877,1.949592168821585,0.0005806749880082808,240.79994388696161,44.78291354523875,0.01783599909001982,0.9954687865989119,5.474475875877823
152,z1p00_1p10,35.0,1.0499999999999998,21920,21849.41124303539,1.9824588716957,0.0007360562259615898,1.8240346142908204,0.0006551377669696144,142.85340055948416,29.589218348843865,0.01713802606859432,0.8900648399702579,3.233996165660984
153,z1p00_1p50,35.0,1.25,119719,119345.23847400425,3.7059359584778915,0.0030496633426029102,1.8475614684258725,0.0015812456557934584,142.39403832312252,-23.731968077879653,0.0177371251488284,0.5184984302050382,4.041748571617365
154,z1p10_1p20,35.0,1.15,23397,23315.798546913633,1.4639255477207993,0.0005326135580033613,1.368643580471264,0.0004957306021545481,139.37279461801202,24.195917068344656,0.013054660347996495,0.9307510008061409,1.6287998659592517
155,z1p20_1p30,35.0,1.25,23077,22848.01944382632,2.604412291370555,0.0006648548652707996,2.2767033010425943,0.0006322309213652349,234.78837609149633,-54.766651486048154,0.021857011020991336,0.950930728479701,12.315921831246566
156,z1p30_1p40,35.0,1.35,24783,24772.01901731368,2.0418142036173634,0.0008898895783333432,1.9291925361506665,0.0008392114588733926,17.04465824606908,3.7664899839736585,0.0185204024097994,0.9430512271479068,1.3363171204873854
157,z1p40_1p50,35.0,1.4500000000000002,26542,26524.1243171059,0.9876452147184357,0.0004022560877390414,1.0289153991418412,0.0004217228234021,306.4742321132589,9.411860011097076,0.009828787604264973,1.048393887019772,1.6866266911096477
158,z1p50_2p50,35.0,2.0,172826,172597.72095680668,1.223505071908063,0.0019670840786294623,0.09299550027638663,0.00015009195638478805,92.27787464426781,-2.6220276109816516,0.0008237259253741444,0.07630174938397269,171.3368970379345
159,z1p50_1p60,35.0,1.5500000000000005,24019,23923.745416740123,0.6305075026815331,0.00025994687875281964,0.48224702360847055,0.00019559137298677117,123.02092323791507,-18.79468696370487,0.004566602547299312,0.7524282419746099,3.0740619262721065
160,z1p60_1p70,35.0,1.6500000000000004,22876,22628.72963298984,2.407414545960638,0.0006447523716564302,2.377972047070552,0.0006274716731647277,112.1889942456357,56.57698275124977,0.022257339998164642,0.9731979295441648,3.2299340767566553
161,z1p70_1p80,35.0,1.7500000000000004,21321,21180.981750713843,2.497918102326214,0.0009089258387065352,2.5032261628273385,0.0009139093202050586,97.24603049556427,-31.471037321303417,0.02310691571018639,1.0054828252056462,2.241496281418424
162,z1p80_1p90,35.0,1.8500000000000003,19313,19298.801451277017,1.1408400167852508,0.0005677437519317509,1.2189025887836358,0.0006074618819509575,148.53746152359903,-3.1770091323055767,0.011077611866338162,1.0699578460952945,2.3363481622093056
163,z1p90_2p00,35.0,1.9500000000000008,18180,18043.169337604926,3.478764328977012,0.0012105463350354226,3.532101971142685,0.0012569492959246004,310.93133890459774,-36.80606577290905,0.03156337076297182,1.0383322468097183,1.6892857885661265
164,z2p00_2p10,35.0,2.0500000000000007,15758,15732.850290994813,1.4268201318427158,0.000665321771099778,1.4238140119313274,0.0006580896192017999,343.9362663762327,-20.604030915620942,0.012498394953182206,0.9891298433147268,1.6779487448065455
165,z2p10_2p20,35.0,2.1500000000000004,13898,13813.345193537698,1.0514716043623844,0.0005424687975012774,1.1676114696166995,0.000596888521627006,289.4721934119,23.52704970863828,0.010060949388165721,1.1003186254700676,1.7988848048189565
166,z2p20_2p30,35.0,2.250000000000001,12802,12761.052352281919,2.1154279217790193,0.0011997475279390704,2.2033888976346074,0.0012478851465294323,34.73856310570618,-13.864135612437616,0.018627237361983313,1.0401231237984319,0.8392003058960572
167,z2p30_2p40,35.0,2.3500000000000005,12906,12893.52557556823,1.202694620012521,0.0007250513963978589,1.0322320466045354,0.0006218347881158539,9.664099522742145,3.945672705805692,0.008558522596247354,0.8576423563973571,0.5806970681628665
168,z2p40_2p50,35.0,2.45,11753,11650.734441829103,0.8266661687931091,0.0002958202422115075,0.7627154402076036,0.0002843416529062752,323.7247319474792,59.709317006494025,0.006200861341503098,0.9611974176634428,7.736910119431866
