gate,case_label,run_date,frame,datasets,offset_mode,offset_design_note,prior_config,dataset_sigma_mag,survey_sigma_mag,model,family,H0,param_name,param_value,k_base,N,raw_chi2,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,AIC_base,BIC_base,chi2_dof_base,profiled_rms_mag,max_abs_offset_pull_sigma,method,success,case_datasets,case_z_min,case_max_z
dataset_combo,des_only,2026-07-16T20:47:15,HD,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3147811192466175,1,1820,1914.3017060224597,1628.1416779166884,6.623929155501129,1634.7656070721896,12.09910555518871,1646.8647126273784,1648.8647126273784,1654.371304407449,0.89507513904161,0.2684946350537818,1.656378241475757,minimize_Om,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1820,1666.0363722963768,1666.0363722963768,0.0,1666.0363722963768,0.0,1666.0363722963768,1666.0363722963768,1666.0363722963768,0.9154046001628444,0.2714127225033351,,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1820,2028.1966769210476,2028.1966769210476,0.0,2028.1966769210476,0.0,2028.1966769210476,2028.1966769210476,2028.1966769210476,1.114393778528048,0.268187332912122,,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4332526096959901,1,1820,1687.577590554867,1687.577590554867,0.0,1687.577590554867,0.0,1687.577590554867,1689.577590554867,1695.0841823349376,0.9277501872209272,0.2672278432014902,,minimize_Om,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1820,1666.0363722963768,1661.690377387697,0.9049434815054098,1662.5953208692024,2.4392757751303336,1665.0345966443326,1665.0345966443326,1665.0345966443326,0.913016690872361,0.2698112069522883,0.7972288721017278,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1820,2028.1966769210476,1663.4434421789626,63.56953254792919,1727.0129747268918,2.4392757751303336,1729.452250502022,1729.452250502022,1729.452250502022,0.9139799132851444,0.2662788935302365,7.868562791926544,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3931342122686959,1,1820,1715.4544786606618,1667.1735520979987,8.746147750310847,1675.9196998483096,2.4392757751303336,1678.3589756234398,1680.3589756234398,1685.8655674035108,0.9165330137976904,0.2674710474734584,2.8309751722452003,minimize_Om,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1820,1666.0363722963768,1661.0488914998534,0.7687756013105471,1661.817667101164,4.266707866589528,1666.0843749677535,1666.0843749677535,1666.0843749677535,0.9126642260988206,0.2696053167503833,0.5663516886441647,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1820,2028.1966769210476,1647.3802564432535,34.3816257437449,1681.7618821869985,4.266707866589528,1686.028590053588,1686.028590053588,1686.028590053588,0.9051539870567328,0.2676969708688058,5.636195380338034,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3622782634093846,1,1820,1777.716958971279,1654.3576310731785,11.71018165091963,1666.0678127240978,4.266707866589528,1670.3345205906874,1672.3345205906874,1677.8411123707583,0.9094874277477616,0.2678256555907398,3.18689641260335,minimize_Om,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1820,1666.0363722963768,1660.4690699661285,0.6939653061862057,1661.1630352723146,6.773470819884189,1667.936506092199,1667.936506092199,1667.936506092199,0.912345642838532,0.2695211499580483,0.6237577987851752,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1820,2028.1966769210476,1641.76814327698,17.571269797614658,1659.3394130745946,6.773470819884189,1666.1128838944787,1666.1128838944787,1666.1128838944787,0.902070408393945,0.2685031387369245,3.8246709802614074,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3333164480701838,1,1820,1872.043442563934,1644.9290185986165,10.806447001063775,1655.7354655996803,6.773470819884189,1662.5089364195644,1664.5089364195644,1670.0155281996354,0.9043040234187006,0.2683202391268296,2.9227904475088584,minimize_Om,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1820,1666.0363722963768,1659.953483092827,0.4167637498119546,1660.3702468426388,12.09910555518871,1672.4693523978276,1672.4693523978276,1672.4693523978276,0.9120623533477072,0.2694897736174012,0.5257120188445067,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1820,2028.1966769210476,1638.7103780379784,5.788886564284512,1644.4992646022629,12.09910555518871,1656.5983701574517,1656.5983701574517,1656.5983701574517,0.9003903176032848,0.2690436678739375,1.9787206585755883,fixed,True,des_raw,0.01,
dataset_combo,des_only,2026-07-16T20:47:16,HEL,DES_Dovekie_raw,dataset+idsurvey,5 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3058259756266367,1,1820,1996.9712590100023,1639.0143543205045,5.38897448065107,1644.403328801155,12.09910555518871,1656.502434356344,1658.502434356344,1664.009026136415,0.9010524212866984,0.2689752767592683,1.8960278014792908,minimize_Om,True,des_raw,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,22,59.90183958624367,59.90183958624367,0.0,59.90183958624367,0.0,59.90183958624367,59.90183958624367,59.90183958624367,2.722810890283803,0.1191318604118476,,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,22,430.6088727321888,430.6088727321888,0.0,430.6088727321888,0.0,430.6088727321888,430.6088727321888,430.6088727321888,19.573130578735856,0.0959483760728618,,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.4012601100676553,1,22,35.84125540379747,35.84125540379747,0.0,35.84125540379747,0.0,35.84125540379747,37.84125540379747,38.93229785715579,1.7067264477998794,0.0496344908037958,,minimize_Om,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,22,59.90183958624367,46.29092455737664,0.5066146286010107,46.797539185977655,3.25294511695933,50.05048430293699,50.05048430293699,50.05048430293699,2.104132934426211,0.1179358914795474,0.711768662277998,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,22,430.6088727321888,31.38455874671684,14.859609154071611,46.244167900788455,3.25294511695933,49.497113017747786,49.497113017747786,49.497113017747786,1.4265708521234928,0.0480345391978449,3.8548163580216905,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3665271138846682,1,22,78.23049668993724,30.50721077634,1.7763181033354425,32.283528879675444,3.25294511695933,35.536473996634776,37.536473996634776,38.627516449993095,1.452724322682857,0.0446114770586158,1.3327858430128383,minimize_Om,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,22,59.90183958624367,46.27381166359057,0.2075608042956467,46.48137246788622,4.169111888051985,50.65048435593821,50.65048435593821,50.65048435593821,2.103355075617753,0.117928118268704,0.4555884154537368,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,22,430.6088727321888,30.88261723377947,6.088005070155816,36.970622303935286,4.169111888051985,41.13973419198727,41.13973419198727,41.13973419198727,1.4037553288081577,0.0478302976660439,2.4673883095604987,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3519415230055338,1,22,122.96645958289164,29.304494940489167,1.4265125389692357,30.7310074794584,4.169111888051985,34.900119367510385,36.90011936751039,37.9911618208687,1.3954521400232938,0.0436327144220122,1.1943670034663698,minimize_Om,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,22,59.90183958624367,46.271108262457226,0.0865910319561163,46.357699294413344,5.05251302886935,51.41021232328269,51.41021232328269,51.41021232328269,2.103232193748056,0.1179253496977455,0.2942635416699056,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,22,430.6088727321888,30.80332326562261,2.539817878273258,33.34314114389586,5.05251302886935,38.39565417276521,38.39565417276521,38.39565417276521,1.4001510575283005,0.0477698792500905,1.5936806073593472,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3426813326600567,1,22,160.29336237086238,28.889453304240128,0.8347607930097272,29.724214097249856,5.05251302886935,34.776727126119205,36.776727126119205,37.867769579477525,1.375688252582863,0.0434521498556271,0.9136524465078212,minimize_Om,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,22,59.90183958624367,46.270586261410415,0.0218568599196794,46.292443121330095,6.434000922286891,52.726444043616986,52.726444043616986,52.726444043616986,2.103208466427746,0.1179239505223477,0.1478406571944247,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,22,430.6088727321888,30.78801235453585,0.6410876777060381,31.42910003224189,6.434000922286891,37.86310095452878,37.86310095452878,37.86310095452878,1.3994551070243568,0.0477424380144662,0.8006795099826386,fixed,True,union31,0.01,
dataset_combo,union31_only,2026-07-16T20:47:25,HD,Union3p1_UNITY1p8,dataset+idsurvey,1 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3363679638539267,1,22,189.88059508591863,28.769275982564256,0.2583318972365926,29.027607879800847,6.434000922286891,35.46160880208774,37.46160880208774,38.55265125544605,1.3699655229792502,0.0435428391329414,0.5082636099865823,minimize_Om,True,union31,0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3400,4167.999851731132,4167.999851731132,0.0,4167.999851731132,0.0,4167.999851731132,4167.999851731132,4167.999851731132,1.2258823093326858,0.2394324253068955,,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3400,5851.1939932460455,5851.1939932460455,0.0,5851.1939932460455,0.0,5851.1939932460455,5851.1939932460455,5851.1939932460455,1.7209394097782489,0.2537178803939799,,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5491901548467812,1,3400,4294.163547983426,4294.163547983426,0.0,4294.163547983426,0.0,4294.163547983426,4296.163547983426,4302.29507869403,1.2633608555408726,0.2484201577245919,,minimize_Om,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3400,4167.999851731132,3466.3499284160384,242.5547349616637,3708.904663377702,6.826513778717668,3715.73117715642,3715.73117715642,3715.73117715642,1.0195146848282466,0.2300196790656076,7.755095313067111,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3400,5851.1939932460455,3840.5441843247536,632.4101052052316,4472.9542895299855,6.826513778717668,4479.780803308703,4479.780803308703,4479.780803308703,1.1295718189190451,0.2324295540876463,11.934642725410232,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5732294455912836,1,3400,4305.471230064774,3534.5191330486814,226.93489793619,3761.454030984871,6.826513778717668,3768.2805447635888,3770.2805447635888,3776.412075474193,1.0398702951011125,0.2325705381776345,7.632787381620226,minimize_Om,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3400,4167.999851731132,3253.8813634817684,228.0723067057736,3481.9536701875422,13.0942857334702,3495.0479559210125,3495.0479559210125,3495.0479559210125,0.9570239304358142,0.2273123274928687,6.690010882184941,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3400,5851.1939932460455,3365.370413409113,541.8611665791104,3907.231579988224,13.0942857334702,3920.325865721694,3920.325865721694,3920.325865721694,0.9898148274732684,0.2274625122578159,10.059641424451122,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:33,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5330900278842775,1,3400,4299.402163494762,3332.9824575822067,217.9294754304472,3550.911933012654,13.0942857334702,3564.0062187461244,3566.0062187461244,3572.1377494567287,0.9805773632192428,0.2283354230256642,6.941592851671915,minimize_Om,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3400,4167.999851731132,3134.712451201266,168.63649744498747,3303.3489486462536,22.1399344922271,3325.488883138481,3325.488883138481,3325.488883138481,0.9219742503533136,0.2255241348886794,5.4500388054687,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3400,5851.1939932460455,3138.788536586384,363.08905501302047,3501.8775915994047,22.1399344922271,3524.017526091632,3524.017526091632,3524.017526091632,0.9231730989959952,0.2249276956634591,7.720444488265919,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.464704465500441,1,3400,4447.011332310406,3171.123348352253,194.39439291211687,3365.5177412643698,22.1399344922271,3387.6576757565967,3389.6576757565967,3395.789206467201,0.9329577370850994,0.2252084155030884,5.647528640959168,minimize_Om,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3400,4167.999851731132,3062.225979448647,75.48860745706766,3137.714586905715,41.7874126133778,3179.501999519093,3179.501999519093,3179.501999519093,0.9006546998378374,0.2240251148392564,3.137134678972725,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3400,5851.1939932460455,3024.661072669925,142.069913010815,3166.730985680741,41.7874126133778,3208.5183982941185,3208.5183982941185,3208.5183982941185,0.8896061978440958,0.2233574114116736,4.224687235478863,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:34,HD,PantheonPlusSH0ES+DES_Dovekie_raw,dataset+idsurvey,19 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3671261327925625,1,3400,5070.728056878268,3034.561517135156,112.94656136385431,3147.5080784990105,41.7874126133778,3189.2954911123884,3191.2954911123884,3197.4270218229926,0.8927806758267597,0.222963734707042,3.5606917486106204,minimize_Om,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:37,HEL,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3396,4113.803675282313,4113.803675282313,0.0,4113.803675282313,0.0,4113.803675282313,4113.803675282313,4113.803675282313,1.211367395548384,0.2384739282936476,,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:37,HEL,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,3396,5836.824944467455,5836.824944467455,0.0,5836.824944467455,0.0,5836.824944467455,5836.824944467455,5836.824944467455,1.7187352604438912,0.2541769691259001,,fixed,True,"pantheon,des_raw",0.01,
dataset_combo,pantheon_des,2026-07-16T20:47:37,HEL,PantheonPlusSH0ES+DES_Dovekie_raw,none,no nuisance offsets,none,0.0,0.0,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.5533003703972009,1,3396,4232.970026049659,4232.970026049659,0.0,4232.970026049659,0.0,4232.970026049659,4234.970026049659,4241.10037959709,1.2468247499409897,0.2475069334713189,,minimize_Om,True,"pantheon,des_raw",0.01,
