gate,case_label,frame,offset_mode,prior_config,model,offset_label,offset_type,prior_sigma_mag,offset_mag,pull_sigma,case_datasets,case_z_min,case_max_z
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.016,-0.0601235546083714,-3.757722163023218,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.016,-0.028089561033721,-1.7555975646075648,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.016,-0.0630643015208933,-3.941518845055832,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.016,-0.0388297235140019,-2.4268577196251235,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.016,-0.0721023303596967,-4.506395647481044,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.016,-0.0929770642588073,-5.811066516175459,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.016,-0.0571389291467189,-3.571183071669937,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.016,-0.0571446054154059,-3.571537838462873,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.016,-0.0869573955767337,-5.434837223545862,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.016,0.0017943115059313,0.1121444691207103,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.016,-0.0529286252610279,-3.308039078814246,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.016,-0.0263218084272142,-1.645113026700893,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.016,-0.0229607117590385,-1.435044484939912,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.016,-0.0218428883615546,-1.3651805225971672,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.016,-0.043815409395126,-2.738463087195376,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.016,-0.0189835768395302,-1.1864735524706431,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.016,-0.0520026461905373,-3.250165386908583,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.016,-0.0308599200569174,-1.9287450035573372,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_016mmag_ds032,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.016,-0.0323392157622084,-2.021200985138026,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.025,-0.1109790010427238,-4.439160041708953,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.025,-0.0995572836319173,-3.982291345276695,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.025,-0.0841140149310183,-3.364560597240734,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.025,-0.1268131784805716,-5.072527139222866,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.025,-0.0598779851369694,-2.395119405478777,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.025,-0.0816292215081207,-3.2651688603248297,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0478545805832304,-1.9141832233292184,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0520903193478986,-2.083612773915947,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0410889032280966,-1.6435561291238645,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0726064715992851,-2.904258863971405,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0393078820130047,-1.5723152805201892,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.0858531534183895,-3.434126136735583,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0592234689137949,-2.3689387565517994,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.0906119316831967,-3.624477267327871,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.025,-0.1766609640054182,-7.06643856021673,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.025,-0.1907937583997696,-7.631750335990787,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.025,-0.1721585423825142,-6.886341695300568,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.025,-0.1568286971283977,-6.273147885135908,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.025,-0.134970764909493,-5.39883059637972,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.025,-0.1008231629142459,-4.032926516569839,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0553948414303747,-2.2157936572149914,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0636466833261635,-2.545867333046543,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0444089913952928,-1.7763596558117136,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0872814737432012,-3.491258949728049,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0497674824349804,-1.990699297399218,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.0989148473609236,-3.956593894436944,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0692398070462555,-2.7695922818502217,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.1026148695178055,-4.104594780712223,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.025,-0.1051941387415012,-4.20776554966005,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.025,-0.0671547225920405,-2.6861889036816238,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.025,-0.0647628690891866,-2.590514763567467,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.025,-0.1116862420896017,-4.467449683584069,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.025,0.0077360093433248,0.3094403737329951,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.025,-0.0803712337883379,-3.2148493515335166,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0486526147792005,-1.9461045911680237,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0435220881454118,-1.7408835258164737,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0408898149801687,-1.6355925992067504,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0665796533015454,-2.663186132061817,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.0356950766597728,-1.4278030663909145,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.0828072191459575,-3.3122887658383,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0561189087763093,-2.2447563510523736,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.0472901539863873,-1.8916061594554925,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1147601419202993,-2.2952028384059866,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1064065361807468,-2.128130723614936,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.0867366455670213,-1.7347329113404268,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1453074518380898,-2.9061490367617964,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.0711639424195905,-1.4232788483918102,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1157219083098437,-2.314438166196875,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0950636877221,-1.9012737544420013,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.0905599051172661,-1.8111981023453227,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0905987221317163,-1.8119744426343267,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1030402668536754,-2.0608053370735084,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0708892129160812,-1.4177842583216242,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1252974541999511,-2.505949083999022,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1026985143597127,-2.053970287194255,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.123750515300984,-2.4750103060196804,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1860623214488178,-3.721246428976356,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.2098367706205482,-4.196735412410964,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1838459789746476,-3.676919579492953,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1785746368569487,-3.571492737138975,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1703890979068747,-3.407781958137494,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1372136254498217,-2.744272508996435,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.1075972637656347,-2.1519452753126944,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1071656768160866,-2.143313536321733,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0929880951487028,-1.8597619029740564,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1204199499911359,-2.4083989998227198,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0864988062074917,-1.7299761241498357,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1428114428894377,-2.856228857788755,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1183427206083446,-2.366854412166892,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1360651228182919,-2.721302456365838,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1468679642519663,-2.9373592850393258,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1375135056011845,-2.750270112023692,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1230166873649818,-2.460333747299636,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1528323214291125,-3.056646428582251,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.0701131093734593,-1.402262187469186,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1260154238502248,-2.520308477004497,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.102821111274378,-2.056422225487561,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.0922558706171001,-1.8451174123420035,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0923369872949382,-1.8467397458987649,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1075201532209395,-2.150403064418791,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0756855718392284,-1.5137114367845697,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1317492201101602,-2.6349844022032034,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1076171906474963,-2.152343812949926,pantheon,0.01,
dataset_combo,pantheon_only,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.0977647003199611,-1.955294006399222,pantheon,0.01,
dataset_combo,des_only,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.01,0.0128649912561775,1.286499125617759,des_raw,0.01,
dataset_combo,des_only,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0078655422964212,-0.7865542296421215,des_raw,0.01,
dataset_combo,des_only,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.0032669082222251,-0.3266908222225196,des_raw,0.01,
