ra_deg,dec_deg,z,DH_over_rd,DM_over_rd,kind,l_deg,b_deg
35.8432,7.51279755102041,2.7753542596966866e-08,,,BAO,158.9460227530918,-48.82348555614126
41.28368571428571,10.11068081632653,2.8063558709533864e-08,,,BAO,163.31055467256783,-43.66929071786011
45.12402857142857,6.9510930612244906,2.8297477683453493e-08,,,BAO,170.14632783880134,-43.77684454141306
38.40342857142857,7.2319453061224515,2.8802807591211168e-08,,,BAO,162.36439598851888,-47.66380093306435
42.24377142857142,6.9510930612244906,2.9099668269717683e-08,,,BAO,167.06023971993775,-45.610880727831265
36.48325714285714,7.44258448979592,2.9302850039315616e-08,,,BAO,159.8158800893979,-48.54444778894201
33.603,7.793649795918368,2.9500247391006114e-08,,,BAO,155.79614670695395,-49.709253490314005
37.763371428571425,7.302158367346939,2.9869856298565306e-08,,,BAO,161.5251022744018,-47.9644494899672
37.12331428571429,7.372371428571429,3.001606186296762e-08,,,BAO,160.675587794194,-48.25805036132622
44.803999999999995,6.9510930612244906,3.011883135582037e-08,,,BAO,169.81376219079272,-43.98531336496757
47.0442,7.02130612244898,3.087827759760737e-08,,,BAO,172.0251913848699,-42.45145853364173
43.84391428571429,9.759615510204084,3.1086287747280656e-08,,,BAO,166.3524961274183,-42.42734763504336
42.5638,6.9510930612244906,3.1533454821463273e-08,,,BAO,167.41366715705752,-45.411938591227084
44.48397142857143,6.9510930612244906,3.178465449878601e-08,,,BAO,169.47866288378853,-44.192647903298436
40.963657142857144,7.02130612244898,3.201439863110654e-08,,,BAO,165.55750915281345,-46.33804792224258
40.003571428571426,7.09151918367347,3.2175028576294315e-08,,,BAO,164.38737256616363,-46.85411667948278
31.682828571428573,8.074502040816327,3.2463025814223955e-08,,,BAO,152.97602013656396,-50.35304324809786
42.24377142857142,9.970254693877552,3.3091181055306404e-08,,,BAO,164.47413041654664,-43.22227001852624
46.72417142857143,7.02130612244898,3.31599230209505e-08,,,BAO,171.70745823998374,-42.66620242078369
44.16394285714286,6.9510930612244906,3.316801969360493e-08,,,BAO,169.14100840203892,-44.39883239195662
42.88382857142857,6.9510930612244906,3.3281580912208604e-08,,,BAO,167.76441420584177,-45.21174769125296
43.84391428571429,6.9510930612244906,3.4133273564096735e-08,,,BAO,168.8007773848718,-44.60385087043818
43.20385714285714,6.9510930612244906,3.42794186192781e-08,,,BAO,168.11250118078277,-45.010324972254416
32.64291428571428,7.934075918367348,3.4501916057162515e-08,,,BAO,154.3958933283489,-50.04081438487792
43.52388571428571,6.9510930612244906,3.4544058370305586e-08,,,BAO,168.45794864388617,-44.80768718177604
40.643628571428565,10.18089387755102,3.5298554313944583e-08,,,BAO,162.54329553087038,-43.97827403024707
34.24305714285714,7.723436734693879,3.5311483397853754e-08,,,BAO,156.70043566764878,-49.45743941858965
46.40414285714285,7.02130612244898,3.5815056442424993e-08,,,BAO,171.38732807650888,-42.87990148675437
46.08411428571428,9.478763265306124,3.60079400023782e-08,,,BAO,168.88249112929927,-41.2421972375313
45.44405714285715,9.548976326530612,3.6938418643542656e-08,,,BAO,168.17864496642778,-41.595513337640675
46.72417142857143,9.408550204081632,3.7607236839395896e-08,,,BAO,169.57797534340187,-40.88359426084339
39.36351428571429,7.1617322448979595,3.8041250498317215e-08,,,BAO,163.57396251236017,-47.17146467405341
41.28368571428571,7.02130612244898,3.870640517578365e-08,,,BAO,165.92164984827093,-46.14449992631232
43.20385714285714,9.829828571428571,3.8796282519906476e-08,,,BAO,165.6191489689694,-42.760959507691496
46.08411428571428,7.02130612244898,3.8838928810903695e-08,,,BAO,171.06477891735204,-43.09254114641067
34.883114285714285,7.653223673469388,4.0405820434824245e-08,,,BAO,157.59488759319638,-49.19772138663273
44.803999999999995,9.619189387755103,4.057386886523759e-08,,,BAO,167.4663711442668,-41.94342051470339
31.3628,8.144715102040816,4.187204313744101e-08,,,BAO,152.48220000264297,-50.431762953326036
45.76408571428571,7.02130612244898,4.219529853433015e-08,,,BAO,170.73978885240902,-43.3041066241635
40.32359999999999,7.09151918367347,4.233976750067692e-08,,,BAO,164.7596444481592,-46.66486108081569
40.003571428571426,10.251106938775512,4.258858030778829e-08,,,BAO,161.76740748006574,-44.28088912296108
38.72345714285714,7.2319453061224515,4.273961271828411e-08,,,BAO,162.75034704221156,-47.48215078633517
41.60371428571429,10.04046775510204,4.2943570104677694e-08,,,BAO,163.719530464536,-43.54078953727646
35.52317142857142,7.583010612244899,4.4420470356658874e-08,,,BAO,158.4793964792153,-48.93025474674449
33.28297142857143,7.863862857142857,4.5213720993305135e-08,,,BAO,155.31416334159923,-49.80137585164288
41.60371428571429,7.02130612244898,4.5351913076712594e-08,,,BAO,166.28303967571773,-45.94963283070448
45.44405714285715,7.02130612244898,4.581933972062175e-08,,,BAO,170.41233605214993,-43.51458295298551
38.0834,7.302158367346939,4.6015519847302815e-08,,,BAO,161.9165175851665,-47.7860216648569
36.163228571428576,7.51279755102041,4.705502185461325e-08,,,BAO,159.35387491950164,-48.655195386718376
44.16394285714286,9.689402448979592,4.7464619788487224e-08,,,BAO,166.74561050910467,-42.285795115216615
37.44334285714286,7.372371428571429,4.7842729235822486e-08,,,BAO,161.07247960666018,-48.08292293748025
36.803285714285714,7.44258448979592,4.81944262309992e-08,,,BAO,160.21825340807356,-48.3726994274463
39.36351428571429,10.32132,4.8495400672238587e-08,,,BAO,160.98289815460805,-44.577004199169906
45.12402857142857,7.02130612244898,4.9609087866942254e-08,,,BAO,170.08239878176803,-43.723954973506295
32.32288571428571,8.004288979591838,4.9864084454222784e-08,,,BAO,153.90785254692548,-50.12631406470757
42.5638,9.900041632653062,4.999207384484401e-08,,,BAO,164.87721324067374,-43.08872269044419
47.0442,7.09151918367347,5.1497206099164126e-08,,,BAO,171.9607538268699,-42.39981104489951
41.923742857142855,7.02130612244898,5.1522357359274386e-08,,,BAO,166.64169757396053,-45.753464327036994
39.683542857142854,7.1617322448979595,5.2673398905481535e-08,,,BAO,163.9516300776114,-46.98523967240155
44.803999999999995,7.02130612244898,5.3424568250476e-08,,,BAO,169.7499554159045,-43.93220733320073
40.643628571428565,7.09151918367347,5.4041124910613034e-08,,,BAO,165.12911928354708,-46.47423168317549
40.963657142857144,10.11068081632653,5.485865551099419e-08,,,BAO,162.95629441039756,-43.85313718326643
33.923028571428574,7.793649795918368,5.5424064894970996e-08,,,BAO,156.22281457846339,-49.553804680692004
46.72417142857143,7.09151918367347,5.5831493095564627e-08,,,BAO,171.6431108256421,-42.614344515470115
42.24377142857142,7.02130612244898,5.6814646719118435e-08,,,BAO,166.9976428167623,-45.55601191351543
44.48397142857143,7.02130612244898,5.7064869863606937e-08,,,BAO,169.41498445396132,-44.13932448567585
46.40414285714285,9.408550204081632,5.7935215217910463e-08,,,BAO,169.26165688252445,-41.09015549083718
45.76408571428571,9.478763265306124,5.8311255345441043e-08,,,BAO,168.56181392035538,-41.44635538577289
43.52388571428571,9.759615510204084,5.855377275582352e-08,,,BAO,166.0163109585156,-42.622511960159216
44.16394285714286,7.02130612244898,6.027987251173947e-08,,,BAO,169.0774645360133,-44.34529069006227
42.5638,7.02130612244898,6.087885793725193e-08,,,BAO,167.35089499041683,-45.35729289413843
46.40414285714285,7.09151918367347,6.091602678519548e-08,,,BAO,171.323075978493,-42.827832130495366
47.0442,9.338337142857144,6.15588946139855e-08,,,BAO,169.95316107299556,-40.728730368101324
39.043485714285715,7.2319453061224515,6.19735833815795e-08,,,BAO,163.1334384766717,-47.299032466368
43.84391428571429,7.02130612244898,6.279602739983741e-08,,,BAO,168.7373744593316,-44.550090010515994
45.12402857142857,9.548976326530612,6.28420374312881e-08,,,BAO,167.85356293694832,-41.79720870604579
42.88382857142857,7.02130612244898,6.350523111433398e-08,,,BAO,167.7014739720053,-45.15732437807556
43.52388571428571,7.02130612244898,6.433229340287089e-08,,,BAO,168.39469319552794,-44.75370631583681
34.56308571428571,7.723436734693879,6.44659340938911e-08,,,BAO,157.12171170275016,-49.298254497744786
43.20385714285714,7.02130612244898,6.463140300224097e-08,,,BAO,168.04939990833125,-44.95612327920969
41.923742857142855,9.970254693877552,6.524176434627235e-08,,,BAO,164.12665713808397,-43.41050878243501
46.08411428571428,7.09151918367347,6.675632438089276e-08,,,BAO,171.00062745009447,-43.04025932258275
40.963657142857144,7.09151918367347,6.682154794618146e-08,,,BAO,165.49581468828342,-46.282246712105184
40.32359999999999,10.18089387755102,6.765875581804942e-08,,,BAO,162.18441401580898,-44.15918210602277
32.962942857142856,7.934075918367348,6.838112878688471e-08,,,BAO,154.83033012296073,-49.89122762528981
38.40342857142857,7.302158367346939,6.952583806036619e-08,,,BAO,162.30505489982653,-47.60608693018541
32.002857142857145,8.074502040816327,6.969578624781257e-08,,,BAO,153.41806193166988,-50.20949196679356
40.003571428571426,7.1617322448979595,7.089711234405095e-08,,,BAO,164.32647541442455,-46.7976034798627
35.20314285714286,7.653223673469388,7.168905618633113e-08,,,BAO,158.01073888800522,-49.03487995606099
44.48397142857143,9.619189387755103,7.227778449184669e-08,,,BAO,167.13684099717966,-42.142592452806326
45.76408571428571,7.09151918367347,7.332642952296768e-08,,,BAO,170.67574347438588,-43.25161133481461
37.763371428571425,7.372371428571429,7.496458761863514e-08,,,BAO,161.46647821740007,-47.90624941995765
42.88382857142857,9.829828571428571,7.510197762411116e-08,,,BAO,165.2784279486973,-42.953444436134326
35.8432,7.583010612244899,7.652716070832555e-08,,,BAO,158.8897991908441,-48.763836410269334
37.12331428571429,7.44258448979592,7.805557791943005e-08,,,BAO,160.6177217132123,-48.19936538778883
36.48325714285714,7.51279755102041,7.86485717489946e-08,,,BAO,159.75881387772623,-48.485279606270936
39.683542857142854,10.251106938775512,7.918805028990955e-08,,,BAO,161.40389123922532,-44.458792650071054
41.28368571428571,7.09151918367347,8.001398115336409e-08,,,BAO,165.85974868574885,-46.08892420461565
45.44405714285715,7.09151918367347,8.055299179419584e-08,,,BAO,170.3484023681384,-43.46187321978137
41.28368571428571,10.04046775510204,8.448066341778997e-08,,,BAO,163.36745772078112,-43.72618822911928
33.603,7.863862857142857,8.64629529204848e-08,,,BAO,155.7432870805053,-49.64793503950536
39.043485714285715,10.32132,8.662141634905262e-08,,,BAO,160.61473877360967,-44.75183651103216
47.0442,7.1617322448979595,8.67589862196816e-08,,,BAO,171.89642229606054,-42.34812752990562
39.36351428571429,7.2319453061224515,8.764248219443637e-08,,,BAO,163.51368512628008,-47.114465019363585
43.84391428571429,9.689402448979592,8.802847733392722e-08,,,BAO,166.411591969353,-42.482382051927125
45.12402857142857,7.09151918367347,8.826519965831833e-08,,,BAO,170.01858254507977,-43.671029838702594
46.08411428571428,9.408550204081632,9.160220011106698e-08,,,BAO,168.94309810624992,-41.295627089455934
40.32359999999999,7.1617322448979595,9.25802103101316e-08,,,BAO,164.698515071079,-46.60857465152458
46.72417142857143,9.338337142857144,9.259151229513989e-08,,,BAO,169.6389426073839,-40.9365748428198
41.60371428571429,7.09151918367347,9.279518412087992e-08,,,BAO,166.22093968238633,-45.89428200780401
31.682828571428573,8.144715102040816,9.323801132542101e-08,,,BAO,152.9265610464043,-50.290332205550996
46.72417142857143,7.1617322448979595,9.500735536602476e-08,,,BAO,171.5788705224234,-42.56245066184217
44.803999999999995,7.09151918367347,9.624468651777501e-08,,,BAO,169.6862625305897,-43.8790658606413
45.44405714285715,9.478763265306124,9.69403571910344e-08,,,BAO,168.2388672310713,-41.6493948396205
42.24377142857142,9.900041632653062,9.832281258840462e-08,,,BAO,164.53192501310608,-43.27846459653932
32.64291428571428,8.004288979591838,1.0123361604049777e-07,,,BAO,154.34468277958695,-49.97879217731549
38.72345714285714,7.302158367346939,1.0277761688779289e-07,,,BAO,162.69072771282893,-47.42466462462466
34.24305714285714,7.793649795918368,1.0284036651456873e-07,,,BAO,156.64657791988424,-49.39658896871621
44.48397142857143,7.09151918367347,1.041288545403344e-07,,,BAO,169.351420976979,-44.08596576181699
41.923742857142855,7.09151918367347,1.0424331678113428e-07,,,BAO,166.57940644401904,-45.69833777766711
46.40414285714285,7.1617322448979595,1.04753562053586e-07,,,BAO,171.25893207357345,-42.77572691173673
40.643628571428565,10.11068081632653,1.0636423174405149e-07,,,BAO,162.5996014486249,-44.03563045010779
44.803999999999995,9.548976326530612,1.096067159383588e-07,,,BAO,167.52618338585606,-41.997755776071706
44.16394285714286,7.09151918367347,1.1145515160855189e-07,,,BAO,169.01403667936358,-44.29171382502352
43.20385714285714,9.759615510204084,1.1212381228774418e-07,,,BAO,165.67776702789115,-42.81645144015221
42.24377142857142,7.09151918367347,1.1359792621933209e-07,,,BAO,166.93516807284828,-45.50110897810213
38.0834,7.372371428571429,1.1521793331217272e-07,,,BAO,161.8575956672942,-47.72804942077759
46.08411428571428,7.1617322448979595,1.1606491260419065e-07,,,BAO,170.9365852553333,-42.98794173004375
34.883114285714285,7.723436734693879,1.1629182340706866e-07,,,BAO,157.5400768891431,-49.13734327803288
40.643628571428565,7.1617322448979595,1.1711810020262536e-07,,,BAO,165.06776605479845,-46.41817155874803
43.84391428571429,7.09151918367347,1.1766263462192881e-07,,,BAO,168.6740885921436,-44.49629413915715
31.3628,8.214928163265308,1.1812315315309746e-07,,,BAO,152.43339070247183,-50.36881919865592
42.5638,7.09151918367347,1.20217893571449e-07,,,BAO,167.28824398512924,-45.30261288008684
39.683542857142854,7.2319453061224515,1.2057061085494685e-07,,,BAO,163.89110236528933,-46.928467316071455
43.52388571428571,7.09151918367347,1.221706890215553e-07,,,BAO,168.3315558460991,-44.69969059886157
42.88382857142857,7.09151918367347,1.237920016342788e-07,,,BAO,167.63865388952163,-45.10286656103159
37.44334285714286,7.44258448979592,1.2432202958122857e-07,,,BAO,161.0142954766404,-48.024465533963074
43.20385714285714,7.09151918367347,1.2435238534461853e-07,,,BAO,167.98641776611166,-44.901886904295814
35.52317142857142,7.653223673469388,1.255880426767509e-07,,,BAO,158.42367738823398,-48.87035270312855
40.003571428571426,10.18089387755102,1.2786197781551158e-07,,,BAO,161.82308472166633,-44.33870397816748
41.60371428571429,9.970254693877552,1.2878618289539164e-07,,,BAO,163.77677429057644,-43.59744327314097
45.76408571428571,7.1617322448979595,1.2899071774677672e-07,,,BAO,170.61180844504463,-43.19908037861153
36.803285714285714,7.51279755102041,1.2944815912876426e-07,,,BAO,160.1608484138287,-48.31375830707852
36.163228571428576,7.583010612244899,1.3003414722776548e-07,,,BAO,159.29729132253198,-48.595772532676754
44.16394285714286,9.619189387755103,1.3166334641600344e-07,,,BAO,166.80498653200132,-42.34058595901214
33.28297142857143,7.934075918367348,1.3326414613284176e-07,,,BAO,155.26188634229436,-49.73981345176523
46.40414285714285,9.338337142857144,1.4283200611633845e-07,,,BAO,169.3224962636747,-41.1433444055297
40.963657142857144,7.1617322448979595,1.4339103478225198e-07,,,BAO,165.43424580617543,-46.22641238734897
45.44405714285715,7.1617322448979595,1.434435557638207e-07,,,BAO,170.28458010511181,-43.4091279297408
39.36351428571429,10.251106938775512,1.4435698213836925e-07,,,BAO,161.0379144209624,-44.63527660963096
32.32288571428571,8.074502040816327,1.453826675315719e-07,,,BAO,153.85725830150903,-50.064053140204386
47.0442,9.268124081632656,1.4655869448899242e-07,,,BAO,170.01434810226039,-40.781471145376166
42.5638,9.829828571428571,1.4691694093632453e-07,,,BAO,164.9353251682693,-43.14467316110042
47.0442,7.2319453061224515,1.4747395429458022e-07,,,BAO,171.8321965000293,-42.29640811300806
39.043485714285715,7.302158367346939,1.4825008371584634e-07,,,BAO,163.0735501149706,-47.241773918667626
45.76408571428571,9.408550204081632,1.4864875134558692e-07,,,BAO,168.6222816490306,-41.499994962707326
38.72345714285714,10.32132,1.5098962856355196e-07,,,BAO,160.2441084472513,-44.9252155664018
45.12402857142857,7.1617322448979595,1.5920452001661678e-07,,,BAO,169.95487879710114,-43.61806926533142
40.003571428571426,7.2319453061224515,1.609828863720542e-07,,,BAO,164.26570608044815,-46.741058049272695
33.923028571428574,7.863862857142857,1.631590999196644e-07,,,BAO,156.16951688206666,-49.49270739387559
46.72417142857143,7.2319453061224515,1.6317901801765833e-07,,,BAO,171.51473703175708,-42.51052098488645
45.12402857142857,9.478763265306124,1.6528400736756009e-07,,,BAO,167.9136341213509,-41.85130120699862
40.963657142857144,10.04046775510204,1.653041848695026e-07,,,BAO,163.0129570608495,-43.91025019840349
43.52388571428571,9.689402448979592,1.6627560726250417e-07,,,BAO,166.0752236858525,-42.67775990732347
41.28368571428571,7.1617322448979595,1.6984511452011874e-07,,,BAO,165.79797217426366,-46.03331513599074
38.40342857142857,7.372371428571429,1.734277271057287e-07,,,BAO,162.24584465162332,-47.54834239213434
44.803999999999995,7.1617322448979595,1.758794892027998e-07,,,BAO,169.62268319640697,-43.82588907612238
46.40414285714285,7.2319453061224515,1.8188386445489018e-07,,,BAO,171.19489605691766,-42.72358595608263
34.56308571428571,7.793649795918368,1.885299816118064e-07,,,BAO,157.06743862781332,-49.23762699018256
44.48397142857143,7.1617322448979595,1.9288307886163885e-07,,,BAO,169.28797210749667,-44.032571861030874
41.923742857142855,9.900041632653062,1.9418242718107238e-07,,,BAO,164.18423373250164,-43.4669184715162
37.763371428571425,7.44258448979592,1.9432470273498417e-07,,,BAO,161.40798588394966,-47.84801957961789
41.60371428571429,7.1617322448979595,1.9465708455240408e-07,,,BAO,166.1589633923413,-45.83889761477888
44.48397142857143,9.548976326530612,1.9572931011305077e-07,,,BAO,167.19648985708199,-42.197139861105896
32.002857142857145,8.144715102040816,2.0064013037879461e-07,,,BAO,153.36809493411468,-50.1469944251072
32.962942857142856,8.004288979591838,2.0137624352200705e-07,,,BAO,154.77864679213312,-49.82942311641532
40.32359999999999,10.11068081632653,2.0382463210078017e-07,,,BAO,162.24046428516556,-44.21675413888108
46.08411428571428,7.2319453061224515,2.0389928857956258e-07,,,BAO,170.8726520218704,-42.93558849499328
35.20314285714286,7.723436734693879,2.070344030098917e-07,,,BAO,157.95553521214387,-48.97472627013517
39.36351428571429,7.302158367346939,2.0825105614764673e-07,,,BAO,163.45353676496381,-47.057433811602664
40.32359999999999,7.2319453061224515,2.0830190489752178e-07,,,BAO,164.63751264426514,-46.55225573149661
44.16394285714286,7.1617322448979595,2.09321491241266e-07,,,BAO,168.95072447974502,-44.23810192659619
37.12331428571429,7.51279755102041,2.095260066048202e-07,,,BAO,160.55998808802295,-48.140651441722284
41.923742857142855,7.1617322448979595,2.159397071995767e-07,,,BAO,166.51723805434617,-45.64317744405035
35.8432,7.653223673469388,2.1686427484660497e-07,,,BAO,158.8337090536428,-48.70415998132874
36.48325714285714,7.583010612244899,2.175005509918542e-07,,,BAO,159.70188069258103,-48.42608328062307
42.88382857142857,9.759615510204084,2.17527102972654e-07,,,BAO,165.33684942938368,-43.00915068947386
46.72417142857143,9.268124081632656,2.2052152940245225e-07,,,BAO,169.70000771425856,-40.98952326199826
43.84391428571429,7.1617322448979595,2.2413099514850705e-07,,,BAO,168.61091942386963,-44.442463386534044
46.08411428571428,9.338337142857144,2.260819791011571e-07,,,BAO,169.00380442359685,-41.349025102116826
45.76408571428571,7.2319453061224515,2.2936209823703314e-07,,,BAO,170.5479834467191,-43.146513882326126
42.24377142857142,7.1617322448979595,2.3220743099668234e-07,,,BAO,166.87281509198286,-45.44617205334968
43.52388571428571,7.1617322448979595,2.3606579617225362e-07,,,BAO,168.26853622897693,-44.64564016140782
39.683542857142854,10.18089387755102,2.37395089599945e-07,,,BAO,161.4592971492953,-44.516823039943624
42.5638,7.1617322448979595,2.4240256148493724e-07,,,BAO,167.2257137525003,-45.24789868058392
43.20385714285714,7.1617322448979595,2.437972960198672e-07,,,BAO,167.9235543802283,-44.84761597842272
43.84391428571429,9.619189387755103,2.447514916574773e-07,,,BAO,166.47079183806136,-42.53738605674775
42.88382857142857,7.1617322448979595,2.4615974145401076e-07,,,BAO,167.5759535771367,-45.04837437134947
45.44405714285715,9.408550204081632,2.474854455562823e-07,,,BAO,168.29919028864416,-41.70324485609512
47.0442,7.302158367346939,2.523666585922609e-07,,,BAO,171.7680761468954,-42.24465291811573
41.28368571428571,9.970254693877552,2.5354002403833916e-07,,,BAO,163.42446894323962,-43.783057458134515
38.72345714285714,7.372371428571429,2.5502997093271104e-07,,,BAO,162.63123849067054,-47.367147622836136
33.603,7.934075918367348,2.557782245901789e-07,,,BAO,155.69056047914705,-49.58659258599641
38.40342857142857,10.32132,2.5602813001690364e-07,,,BAO,159.87099891444663,-45.097124348760154
39.043485714285715,10.251106938775512,2.572185192809278e-07,,,BAO,160.6694676061024,-44.81032418205437
45.44405714285715,7.2319453061224515,2.5831982632736124e-07,,,BAO,170.22086893883437,-43.356347210183614
40.643628571428565,7.2319453061224515,2.6079116123521313e-07,,,BAO,165.0065388889211,-46.36207869296304
31.682828571428573,8.214928163265308,2.634468854574801e-07,,,BAO,152.87723217028633,-50.227600234068575
46.72417142857143,7.302158367346939,2.8229244464139944e-07,,,BAO,171.45071005563474,-42.4585556091428
39.683542857142854,7.302158367346939,2.8415940564946445e-07,,,BAO,163.83070286160893,-46.87166312873644
44.803999999999995,9.478763265306124,2.888104873097917e-07,,,BAO,167.58609782229917,-42.052059936052274
42.24377142857142,9.829828571428571,2.894104477815295e-07,,,BAO,164.58982643243885,-43.334630024505394
45.12402857142857,7.2319453061224515,2.905786371076541e-07,,,BAO,169.89128720692682,-43.565073381235024
32.64291428571428,8.074502040816327,2.959844302907165e-07,,,BAO,154.2936041151778,-49.91674748674411
38.0834,7.44258448979592,2.9754214416422153e-07,,,BAO,161.7988048042529,-47.670047083935614
34.24305714285714,7.863862857142857,3.038925059635802e-07,,,BAO,156.5928534889435,-49.33571356526704
40.963657142857144,7.2319453061224515,3.156512318092551e-07,,,BAO,165.37280208083587,-46.17054507974243
46.40414285714285,7.302158367346939,3.1828228844129236e-07,,,BAO,171.13096762428654,-42.67140938868277
43.20385714285714,9.689402448979592,3.189824080654424e-07,,,BAO,165.7364903574271,-42.87191342054592
40.643628571428565,10.04046775510204,3.203872708216477e-07,,,BAO,162.65601644426891,-44.092959165493546
44.803999999999995,7.2319453061224515,3.2551209722406493e-07,,,BAO,169.55921707568322,-43.77267710798202
31.3628,8.285141224489797,3.2551209722406493e-07,,,BAO,152.38471074077336,-50.30585507222074
37.44334285714286,7.51279755102041,3.329061317175782e-07,,,BAO,160.95624320371778,-47.96597881837933
47.0442,9.197911020408164,3.362141334211936e-07,,,BAO,170.07563234818852,-40.834179553601786
46.40414285714285,9.268124081632656,3.403019187025821e-07,,,BAO,169.3834343844336,-41.19650125945431
34.883114285714285,7.793649795918368,3.411337489383834e-07,,,BAO,157.48539958538836,-49.07693928879442
44.16394285714286,9.548976326530612,3.571561437142588e-07,,,BAO,166.86446609517577,-42.395346115956244
36.803285714285714,7.583010612244899,3.5767970503329565e-07,,,BAO,160.10357592300275,-48.25478868760245
46.08411428571428,7.302158367346939,3.611016117194621e-07,,,BAO,170.80882743913364,-42.883199743168795
44.48397142857143,7.2319453061224515,3.620726703524922e-07,,,BAO,169.22463750097646,-43.97914291212352
35.52317142857142,7.723436734693879,3.6344541411342473e-07,,,BAO,158.36809158286647,-48.81042387770765
39.043485714285715,7.372371428571429,3.653135665880328e-07,,,BAO,163.01379110089013,-47.18448423500729
45.76408571428571,9.338337142857144,3.671465011639261e-07,,,BAO,168.68284959809318,-41.553602817342224
36.163228571428576,7.653223673469388,3.687634882845778e-07,,,BAO,159.2408407087006,-48.536322023444775
41.28368571428571,7.2319453061224515,3.6930406500917515e-07,,,BAO,165.73631989589455,-45.977672852125494
40.003571428571426,7.302158367346939,3.7580725182320947e-07,,,BAO,164.20506411658738,-46.68448051885797
41.60371428571429,9.900041632653062,3.8354698362262404e-07,,,BAO,163.83412598472103,-43.65406839348507
40.003571428571426,10.11068081632653,3.846253498374453e-07,,,BAO,161.87887184491865,-44.396491734989546
33.28297142857143,8.004288979591838,3.9365035937936315e-07,,,BAO,155.20974185341848,-49.678227588267404
44.16394285714286,7.2319453061224515,3.987284008098422e-07,,,BAO,168.88752758566048,-44.18445512402533
45.76408571428571,7.302158367346939,4.11335184038946e-07,,,BAO,170.4842681624029,-43.09391197226036
41.60371428571429,7.2319453061224515,4.1765979105531314e-07,,,BAO,166.09711039533616,-45.783479783194736
32.32288571428571,8.144715102040816,4.194480435971092e-07,,,BAO,153.80679524885988,-50.00177028254126
38.0834,10.32132,4.211411225137484e-07,,,BAO,159.49540246080386,-45.26754572649324
45.12402857142857,9.408550204081632,4.224283063121653e-07,,,BAO,167.97380695923277,-41.9053623544802
42.5638,9.759615510204084,4.2610540079976214e-07,,,BAO,164.99354353803128,-43.20059416981595
39.36351428571429,10.18089387755102,4.3160210829019476e-07,,,BAO,161.0930412656102,-44.69352255542162
43.84391428571429,7.2319453061224515,4.333442464192858e-07,,,BAO,168.54786659596098,-44.3885978823006
47.0442,7.372371428571429,4.3366175348513514e-07,,,BAO,171.70406094531143,-42.19286206869984
38.40342857142857,7.44258448979592,4.45520115908725e-07,,,BAO,162.18676476045394,-47.49056744778765
38.72345714285714,10.251106938775512,4.4671818908453194e-07,,,BAO,160.29854188149014,-44.98391842522037
41.923742857142855,7.2319453061224515,4.56921203194474e-07,,,BAO,166.45519200230598,-45.587983457589964
43.52388571428571,9.619189387755103,4.629284366047897e-07,,,BAO,166.13424123625222,-42.732977612570814
43.52388571428571,7.2319453061224515,4.6338073596951526e-07,,,BAO,168.2056339784711,-44.591555133506894
45.44405714285715,7.302158367346939,4.694728941345367e-07,,,BAO,170.1572685457654,-43.30353118795194
40.32359999999999,7.302158367346939,4.810756941447192e-07,,,BAO,164.57663672788584,-46.49590445193529
33.923028571428574,7.934075918367348,4.841982123695607e-07,,,BAO,156.11635210003882,-49.43158568302787
42.24377142857142,7.2319453061224515,4.842573222043611e-07,,,BAO,166.81058347907245,-45.39120127045976
43.20385714285714,7.2319453061224515,4.859153304947349e-07,,,BAO,167.86080937776237,-44.7933106319665
46.72417142857143,7.372371428571429,4.90564062013276e-07,,,BAO,171.38678929661168,-42.406554658705794
40.963657142857144,9.970254693877552,4.958621989906585e-07,,,BAO,163.0697285354506,-43.9673351617743
42.5638,7.2319453061224515,4.981068763140652e-07,,,BAO,167.16330390490612,-45.19315042659218
42.88382857142857,7.2319453061224515,4.982284992841153e-07,,,BAO,167.5133726546194,-44.993847939716055
46.72417142857143,9.197911020408164,5.05518771799559e-07,,,BAO,169.76117094453429,-41.04243940653746
39.36351428571429,7.372371428571429,5.089241766202226e-07,,,BAO,163.39351696665983,-47.000371181046134
44.48397142857143,9.478763265306124,5.162449006928473e-07,,,BAO,167.25624175008943,-42.251656315223904
37.763371428571425,7.51279755102041,5.183286947897035e-07,,,BAO,161.34962477701464,-47.78976009640761
45.12402857142857,7.302158367346939,5.353700659121768e-07,,,BAO,169.82780744438307,-43.51204231377022
46.08411428571428,9.268124081632656,5.385162081044048e-07,,,BAO,169.06461037192705,-41.40239116329949
34.56308571428571,7.863862857142857,5.58671005538848e-07,,,BAO,157.01329865850553,-49.17697412075844
46.40414285714285,7.372371428571429,5.596265818580051e-07,,,BAO,171.0671464720361,-42.61919733423401
32.002857142857145,8.214928163265308,5.677459457604062e-07,,,BAO,153.3182583766198,-50.08447550225583
41.923742857142855,9.829828571428571,5.717798948980954e-07,,,BAO,164.2419178616726,-43.52329921866091
37.12331428571429,7.583010612244899,5.776025221278447e-07,,,BAO,160.50238640838907,-48.08190864893961
32.962942857142856,8.074502040816327,5.902903117879957e-07,,,BAO,154.7270953981236,-49.76759568631475
40.643628571428565,7.302158367346939,5.952105753040133e-07,,,BAO,164.94543735385898,-46.30595321703712
35.20314285714286,7.793649795918368,6.085079501919554e-07,,,BAO,157.90046463036518,-48.91454630927953
