model,theta,chi2,posterior_weight
PATH_GAMMA2P3,0.8403742599685137,2108.8426202487176,0.0009596549786388301
PATH_GAMMA2P3,0.8406106634062143,2108.8764050873824,0.0009435802372089468
PATH_GAMMA2P3,0.8408470668439149,2108.9103885634768,0.0009276826155966249
PATH_GAMMA2P3,0.8410834702816155,2108.9445706689976,0.0009119622644073812
PATH_GAMMA2P3,0.8413198737193159,2108.9789513959413,0.000896419279147888
PATH_GAMMA2P3,0.8415562771570165,2109.0135307362852,0.0008810537011344436
PATH_GAMMA2P3,0.8417926805947171,2109.04830868202,0.0008658655183899269
PATH_GAMMA2P3,0.8420290840324177,2109.0832852251433,0.000850854666569132
PATH_GAMMA2P3,0.8422654874701183,2109.118460357641,0.0008360210298992526
PATH_GAMMA2P3,0.8425018909078188,2109.153834071501,0.0008213644421154508
PATH_GAMMA2P3,0.8427382943455194,2109.1894063587115,0.0008068846874108095
PATH_GAMMA2P3,0.84297469778322,2109.2251772112627,0.0007925815013940478
PATH_GAMMA2P3,0.8432111012209206,2109.2611466211506,0.0007784545720525224
PATH_GAMMA2P3,0.8434475046586212,2109.297314580349,0.0007645035407342966
PATH_GAMMA2P3,0.8436839080963217,2109.333681080867,0.0007507280031024474
PATH_GAMMA2P3,0.8439203115340222,2109.3702461146877,0.0007371275101406638
PATH_GAMMA2P3,0.8441567149717228,2109.4070096737905,0.0007237015691305344
PATH_GAMMA2P3,0.8443931184094234,2109.4439717501837,0.000710449644629357
PATH_GAMMA2P3,0.844629521847124,2109.481132335846,0.0006973711594842929
PATH_GAMMA2P3,0.8448659252848245,2109.518491422765,0.0006844654958132689
PATH_GAMMA2P3,0.8451023287225251,2109.5560490029343,0.0006717319960031774
PATH_GAMMA2P3,0.8453387321602257,2109.593805068344,0.0006591699637112998
PATH_GAMMA2P3,0.8455751355979263,2109.6317596109957,0.0006467786648583177
PATH_GAMMA2P3,0.8458115390356269,2109.6699126228564,0.0006345573286420246
PATH_GAMMA2P3,0.8460479424733274,2109.708264095931,0.0006225051485111109
PATH_GAMMA2P3,0.846284345911028,2109.746814022217,0.0006106212831767081
PATH_GAMMA2P3,0.8465207493487286,2109.7855623936857,0.0005989048576122637
PATH_GAMMA2P3,0.8467571527864292,2109.824509202339,0.0005873549640279538
PATH_GAMMA2P3,0.8469935562241298,2109.8636544401647,0.0005759706628740296
PATH_GAMMA2P3,0.8472299596618302,2109.902998099151,0.000564750983822039
PATH_GAMMA2P3,0.8474663630995308,2109.942540171298,0.000553694926743077
PATH_GAMMA2P3,0.8477027665372314,2109.982280648589,0.0005428014626935747
PATH_GAMMA2P3,0.847939169974932,2110.0222195230167,0.0005320695348801335
PATH_GAMMA2P3,0.8481755734126326,2110.0623567865637,0.0005214980596315089
PATH_GAMMA2P3,0.8484119768503331,2110.102692431232,0.0005110859273520041
PATH_GAMMA2P3,0.8486483802880337,2110.143226449016,0.0005008320034831715
PATH_GAMMA2P3,0.8488847837257343,2110.1839588318867,0.0004907351294554388
PATH_GAMMA2P3,0.8491211871634349,2110.224889571858,0.00048079412361213446
PATH_GAMMA2P3,0.8493575906011355,2110.2660186609005,0.000471007782163732
PATH_GAMMA2P3,0.849593994038836,2110.3073460910186,0.00046137488009386917
PATH_GAMMA2P3,0.8498303974765365,2110.3488718542035,0.0004518941720874557
PATH_GAMMA2P3,0.8500668009142371,2110.3905959424374,0.0004425643934369491
PATH_GAMMA2P3,0.8503032043519377,2110.4325183477176,0.00043338426093560216
PATH_GAMMA2P3,0.8505396077896383,2110.4746390620353,0.00042435247377143047
PATH_GAMMA2P3,0.8507760112273388,2110.516958077379,0.00041546771440549113
PATH_GAMMA2P3,0.8510124146650394,2110.559475385746,0.00040672864943885493
PATH_GAMMA2P3,0.85124881810274,2110.6021909791243,0.00039813393047476235
PATH_GAMMA2P3,0.8514852215404406,2110.6451048494996,0.0003896821949655641
PATH_GAMMA2P3,0.8517216249781412,2110.6882169888695,0.000381372067046538
PATH_GAMMA2P3,0.8519580284158417,2110.731527389223,0.0003732021583659018
PATH_GAMMA2P3,0.8521944318535423,2110.775036042559,0.00036517106889565726
PATH_GAMMA2P3,0.8524308352912429,2110.8187429408636,0.0003572773877379524
PATH_GAMMA2P3,0.8526672387289433,2110.862648076125,0.00034951969391328047
PATH_GAMMA2P3,0.852903642166644,2110.906751440331,0.0003418965571390613
PATH_GAMMA2P3,0.8531400456043445,2110.9510530254975,0.0003344065385909751
PATH_GAMMA2P3,0.8533764490420451,2110.995552823587,0.00032704819167037063
PATH_GAMMA2P3,0.8536128524797457,2111.040250826607,0.00031982006272821895
PATH_GAMMA2P3,0.8538492559174462,2111.085147026545,0.0003127206918041682
PATH_GAMMA2P3,0.8540856593551469,2111.1302414153943,0.00030574861333711894
PATH_GAMMA2P3,0.8543220627928474,2111.1755339851493,0.00029890235686755187
PATH_GAMMA2P3,0.854558466230548,2111.221024727803,0.0002921804477267161
PATH_GAMMA2P3,0.8547948696682486,2111.2667136353352,0.00028558140771325587
PATH_GAMMA2P3,0.8550312731059491,2111.3126006997486,0.00027910375574955094
PATH_GAMMA2P3,0.8552676765436497,2111.358685913042,0.0002727460085338829
PATH_GAMMA2P3,0.8555040799813503,2111.404969267192,0.0002665066811771607
PATH_GAMMA2P3,0.8557404834190508,2111.45145075421,0.00026038428781603214
PATH_GAMMA2P3,0.8559768868567514,2111.498130366063,0.00025437734223027403
PATH_GAMMA2P3,0.8562132902944519,2111.545008094765,0.0002484843584241348
PATH_GAMMA2P3,0.8564496937321525,2111.592083932301,0.00024270385121542555
PATH_GAMMA2P3,0.8566860971698531,2111.639357870664,0.00023703433679652037
PATH_GAMMA2P3,0.8569225006075537,2111.6868299018456,0.00023147433328672912
PATH_GAMMA2P3,0.8571589040452543,2111.734500017838,0.00022602236127035455
PATH_GAMMA2P3,0.8573953074829548,2111.7823682106327,0.00022067694432040787
PATH_GAMMA2P3,0.8576317109206554,2111.8304344722305,0.00021543660950783282
PATH_GAMMA2P3,0.857868114358356,2111.8786987946223,0.00021029988789981997
PATH_GAMMA2P3,0.8581045177960566,2111.927161169794,0.00020526531504173222
PATH_GAMMA2P3,0.8583409212337572,2111.9758215897364,0.00020033143142487498
PATH_GAMMA2P3,0.8585773246714576,2112.02468004645,0.00019549678294108656
PATH_GAMMA2P3,0.8588137281091582,2112.073736531932,0.00019075992132578843
PATH_GAMMA2P3,0.8590501315468588,2112.122991038161,0.0001861194045870167
PATH_GAMMA2P3,0.8592865349845594,2112.1724435571386,0.00018157379741627668
PATH_GAMMA2P3,0.85952293842226,2112.222094080865,0.00017712167159168006
PATH_GAMMA2P3,0.8597593418599605,2112.271942601323,0.00017276160636738453
PATH_GAMMA2P3,0.8599957452976611,2112.321989110508,0.00016849218884529805
PATH_GAMMA2P3,0.8602321487353617,2112.3722336004166,0.0001643120143377233
PATH_GAMMA2P3,0.8604685521730623,2112.422676063043,0.00016021968671609305
PATH_GAMMA2P3,0.8607049556107629,2112.4733164903714,0.00015621381874730188
PATH_GAMMA2P3,0.8609413590484634,2112.5241548744075,0.00015229303241396663
PATH_GAMMA2P3,0.861177762486164,2112.5751912071346,0.00014845595922826594
PATH_GAMMA2P3,0.8614141659238645,2112.626425480548,0.0001447012405270187
PATH_GAMMA2P3,0.8616505693615651,2112.6778576866523,0.0001410275277573798
PATH_GAMMA2P3,0.8618869727992657,2112.7294878174253,0.00013743348275277898
PATH_GAMMA2P3,0.8621233762369662,2112.781315864872,0.00013391777799016412
PATH_GAMMA2P3,0.8623597796746668,2112.833341820985,0.00013047909684216644
PATH_GAMMA2P3,0.8625961831123674,2112.88556567775,0.00012711613381424634
PATH_GAMMA2P3,0.862832586550068,2112.937987427174,0.00012382759476885444
PATH_GAMMA2P3,0.8630689899877686,2112.9906070612356,0.00012061219714317835
PATH_GAMMA2P3,0.8633053934254691,2113.0434245719407,0.00011746867014899827
PATH_GAMMA2P3,0.8635417968631697,2113.096439951279,0.00011439575496766929
PATH_GAMMA2P3,0.8637782003008703,2113.14965319125,0.00011139220492992627
PATH_GAMMA2P3,0.8640146037385709,2113.2030642838367,0.00010845678568797144
PATH_GAMMA2P3,0.8642510071762715,2113.2566732210416,0.0001055882753737098
PATH_GAMMA2P3,0.8644874106139719,2113.3104799948514,0.00010278546475035906
PATH_GAMMA2P3,0.8647238140516725,2113.3644845972744,0.00010004715735013189
PATH_GAMMA2P3,0.8649602174893731,2113.4186870202907,9.737216960642395e-05
PATH_GAMMA2P3,0.8651966209270736,2113.47308725591,9.475933097073029e-05
PATH_GAMMA2P3,0.8654330243647743,2113.5276852961015,9.220748402629067e-05
PATH_GAMMA2P3,0.8656694278024748,2113.582481132888,8.971548458451472e-05
PATH_GAMMA2P3,0.8659058312401754,2113.6374747582454,8.728220178126728e-05
PATH_GAMMA2P3,0.866142234677876,2113.6926661641814,8.490651815588016e-05
PATH_GAMMA2P3,0.8663786381155765,2113.748055342679,8.258732972748657e-05
PATH_GAMMA2P3,0.8666150415532772,2113.8036422857394,8.032354605829789e-05
PATH_GAMMA2P3,0.8668514449909777,2113.859426985354,7.811409031159749e-05
PATH_GAMMA2P3,0.8670878484286783,2113.915409433518,7.59578992996192e-05
PATH_GAMMA2P3,0.8673242518663788,2113.97158962223,7.385392352418722e-05
PATH_GAMMA2P3,0.8675606553040793,2114.0279675434776,7.180112720981348e-05
PATH_GAMMA2P3,0.86779705874178,2114.0845431892685,6.979848832763034e-05
PATH_GAMMA2P3,0.8680334621794805,2114.141316551584,6.784499861465876e-05
PATH_GAMMA2P3,0.8682698656171811,2114.198287622434,6.593966358225237e-05
PATH_GAMMA2P3,0.8685062690548817,2114.255456393796,6.408150252140985e-05
PATH_GAMMA2P3,0.8687426724925822,2114.312822857679,6.226954849724824e-05
PATH_GAMMA2P3,0.8689790759302829,2114.3703870060676,6.050284834050872e-05
PATH_GAMMA2P3,0.8692154793679834,2114.428148830967,5.878046262960379e-05
PATH_GAMMA2P3,0.869451882805684,2114.4861083243704,5.7101465668668496e-05
PATH_GAMMA2P3,0.8696882862433846,2114.544265478264,5.546494545841327e-05
PATH_GAMMA2P3,0.869924689681085,2114.602620284657,5.3870003660459804e-05
PATH_GAMMA2P3,0.8701610931187858,2114.661172735538,5.231575555797869e-05
PATH_GAMMA2P3,0.8703974965564862,2114.719922822896,5.080133000907819e-05
PATH_GAMMA2P3,0.8706338999941868,2114.7788705387416,4.932586939488683e-05
PATH_GAMMA2P3,0.8708703034318874,2114.8380158750615,4.788852956422059e-05
PATH_GAMMA2P3,0.8711067068695879,2114.8973588238455,4.648847977143136e-05
PATH_GAMMA2P3,0.8713431103072886,2114.956899377095,4.512490260998876e-05
PATH_GAMMA2P3,0.8715795137449891,2115.0166375268195,4.3796993941783776e-05
PATH_GAMMA2P3,0.8718159171826897,2115.076573264995,4.2503962822810794e-05
PATH_GAMMA2P3,0.8720523206203903,2115.136706583621,4.124503142241272e-05
PATH_GAMMA2P3,0.8722887240580908,2115.1970374747,4.0019434940202456e-05
PATH_GAMMA2P3,0.8725251274957915,2115.257565930232,3.8826421518761265e-05
PATH_GAMMA2P3,0.872761530933492,2115.318291942196,3.766525215276815e-05
PATH_GAMMA2P3,0.8729979343711926,2115.379215502603,3.653520059326724e-05
PATH_GAMMA2P3,0.8732343378088931,2115.4403366034517,3.543555325036222e-05
PATH_GAMMA2P3,0.8734707412465936,2115.5016552367188,3.43656090919582e-05
PATH_GAMMA2P3,0.8737071446842943,2115.563171394417,3.3324679538257846e-05
PATH_GAMMA2P3,0.8739435481219948,2115.6248850685406,3.2312088355325916e-05
PATH_GAMMA2P3,0.8741799515596954,2115.6867962510873,3.132717154446978e-05
PATH_GAMMA2P3,0.874416354997396,2115.748904934042,3.036927722969474e-05
PATH_GAMMA2P3,0.8746527584350965,2115.8112111094188,2.9437765541718148e-05
PATH_GAMMA2P3,0.8748891618727972,2115.8737147691972,2.8532008501292546e-05
PATH_GAMMA2P3,0.8751255653104977,2115.9364159053816,2.7651389898448783e-05
PATH_GAMMA2P3,0.8753619687481983,2115.9993145099725,2.6795305171004183e-05
PATH_GAMMA2P3,0.8755983721858989,2116.062410574957,2.5963161280826068e-05
PATH_GAMMA2P3,0.8758347756235993,2116.1257040923438,2.515437658772835e-05
PATH_GAMMA2P3,0.8760711790613,2116.1891950541217,2.4368380722688227e-05
PATH_GAMMA2P3,0.8763075824990005,2116.252883452291,2.3604614458601855e-05
PATH_GAMMA2P3,0.8765439859367011,2116.316769278836,2.2862529580339233e-05
PATH_GAMMA2P3,0.8767803893744017,2116.380852525781,2.2141588752549484e-05
PATH_GAMMA2P3,0.8770167928121022,2116.4451331850955,2.1441265387986032e-05
PATH_GAMMA2P3,0.8772531962498029,2116.509611248791,2.0761043512629965e-05
PATH_GAMMA2P3,0.8774895996875034,2116.574286708864,2.0100417631562875e-05
PATH_GAMMA2P3,0.877726003125204,2116.639159557309,1.9458892593236952e-05
PATH_GAMMA2P3,0.8779624065629046,2116.7042297861112,1.8835983453219226e-05
PATH_GAMMA2P3,0.8781988100006051,2116.7694973872917,1.8231215336793897e-05
PATH_GAMMA2P3,0.8784352134383058,2116.83496235284,1.7644123302137207e-05
PATH_GAMMA2P3,0.8786716168760063,2116.9006246747394,1.707425220213779e-05
PATH_GAMMA2P3,0.8789080203137069,2116.966484344994,1.652115654589482e-05
PATH_GAMMA2P3,0.8791444237514074,2117.0325413556097,1.5984400360413382e-05
PATH_GAMMA2P3,0.8793808271891079,2117.0987956985805,1.5463557052041113e-05
PATH_GAMMA2P3,0.8796172306268085,2117.1652473659024,1.4958209267625374e-05
PATH_GAMMA2P3,0.8798536340645091,2117.231896349574,1.4467948755793349e-05
PATH_GAMMA2P3,0.8800900375022097,2117.2987426415925,1.3992376228365594e-05
PATH_GAMMA2P3,0.8803264409399103,2117.365786233952,1.3531101221910765e-05
PATH_GAMMA2P3,0.8805628443776108,2117.433027118654,1.3083741959472797e-05
PATH_GAMMA2P3,0.8807992478153114,2117.5004652876955,1.2649925212782187e-05
PATH_GAMMA2P3,0.881035651253012,2117.5681007330745,1.2229286164715572e-05
PATH_GAMMA2P3,0.8812720546907126,2117.6359334467893,1.1821468272276958e-05
PATH_GAMMA2P3,0.8815084581284132,2117.7039634208436,1.1426123130058506e-05
PATH_GAMMA2P3,0.8817448615661136,2117.772190647224,1.1042910334449253e-05
PATH_GAMMA2P3,0.8819812650038142,2117.8406151179315,1.0671497348170412e-05
PATH_GAMMA2P3,0.8822176684415148,2117.9092368249717,1.0311559365775687e-05
PATH_GAMMA2P3,0.8824540718792154,2117.9780557603353,9.962779179928803e-06
PATH_GAMMA2P3,0.882690475316916,2118.047071916022,9.624847048279494e-06
PATH_GAMMA2P3,0.8829268787546165,2118.1162852840403,9.297460561330544e-06
PATH_GAMMA2P3,0.8831632821923171,2118.185695856373,8.980324511365291e-06
PATH_GAMMA2P3,0.8833996856300177,2118.2553036250238,8.673150761958203e-06
PATH_GAMMA2P3,0.8836360890677183,2118.325108581996,8.37565811879749e-06
PATH_GAMMA2P3,0.8838724925054189,2118.3951107192865,8.087572201482562e-06
PATH_GAMMA2P3,0.8841088959431194,2118.465310028892,7.808625316335052e-06
PATH_GAMMA2P3,0.88434529938082,2118.535706502801,7.538556330395921e-06
PATH_GAMMA2P3,0.8845817028185206,2118.60630013304,7.27711054637171e-06
PATH_GAMMA2P3,0.884818106256221,2118.6770909115803,7.0240395792826105e-06
PATH_GAMMA2P3,0.8850545096939217,2118.7480788304256,6.779101233658742e-06
PATH_GAMMA2P3,0.8852909131316222,2118.819263881591,6.542059382390741e-06
PATH_GAMMA2P3,0.8855273165693228,2118.890646057056,6.312683846925205e-06
PATH_GAMMA2P3,0.8857637200070234,2118.9622253488233,6.090750278412236e-06
PATH_GAMMA2P3,0.8860001234447239,2119.0340017489084,5.876040040404783e-06
PATH_GAMMA2P3,0.8862365268824246,2119.1059752492947,5.668340093008428e-06
PATH_GAMMA2P3,0.8864729303201251,2119.178145841983,5.46744287810222e-06
PATH_GAMMA2P3,0.8867093337578257,2119.2505135189726,5.273146206161176e-06
PATH_GAMMA2P3,0.8869457371955263,2119.323078272267,5.085253144397991e-06
PATH_GAMMA2P3,0.8871821406332268,2119.3958400938614,4.903571906382285e-06
PATH_GAMMA2P3,0.8874185440709275,2119.4687989757576,4.72791574300687e-06
PATH_GAMMA2P3,0.887654947508628,2119.541954909956,4.558102834969525e-06
PATH_GAMMA2P3,0.8878913509463285,2119.6153078884504,4.393956186691722e-06
PATH_GAMMA2P3,0.8881277543840291,2119.6888579032443,4.235303521657135e-06
PATH_GAMMA2P3,0.8883641578217296,2119.762604946333,4.081977179302741e-06
PATH_GAMMA2P3,0.8886005612594303,2119.8365490097303,3.933814013290431e-06
PATH_GAMMA2P3,0.8888369646971308,2119.91069008542,3.790655291424507e-06
PATH_GAMMA2P3,0.8890733681348314,2119.985028165401,3.6523465968608317e-06
PATH_GAMMA2P3,0.889309771572532,2120.059563241696,3.5187377309031084e-06
PATH_GAMMA2P3,0.8895461750102325,2120.1342953062717,3.389682617438421e-06
PATH_GAMMA2P3,0.8897825784479332,2120.209224351148,3.265039208537906e-06
PATH_GAMMA2P3,0.8900189818856337,2120.284350368324,3.1446693918827995e-06
PATH_GAMMA2P3,0.8902553853233343,2120.3596733497916,3.0284388995268844e-06
PATH_GAMMA2P3,0.8904917887610349,2120.4351932875616,2.9162172181412204e-06
PATH_GAMMA2P3,0.8907281921987353,2120.5109101736316,2.8078775008400186e-06
PATH_GAMMA2P3,0.890964595636436,2120.5868239999913,2.7032964804358755e-06
PATH_GAMMA2P3,0.8912009990741365,2120.6629347586486,2.602354384151996e-06
PATH_GAMMA2P3,0.8914374025118371,2120.7392424416075,2.5049348498808736e-06
PATH_GAMMA2P3,0.8916738059495377,2120.8157470408573,2.4109248438956066e-06
PATH_GAMMA2P3,0.8919102093872382,2120.8924485484113,2.3202145799644837e-06
PATH_GAMMA2P3,0.8921466128249389,2120.9693469562612,2.2326974400276576e-06
PATH_GAMMA2P3,0.8923830162626394,2121.0464422564046,2.148269896232607e-06
PATH_GAMMA2P3,0.89261941970034,2121.1237344408546,2.0668314344329577e-06
PATH_GAMMA2P3,0.8928558231380406,2121.201223501605,1.9882844791648934e-06
PATH_GAMMA2P3,0.893092226575741,2121.2789094306454,1.912534319985675e-06
PATH_GAMMA2P3,0.8933286300134418,2121.3567922199973,1.8394890392053738e-06
PATH_GAMMA2P3,0.8935650334511422,2121.4348718616466,1.769059441114312e-06
PATH_GAMMA2P3,0.8938014368888428,2121.5131483475943,1.7011589824807136e-06
PATH_GAMMA2P3,0.8940378403265434,2121.5916216698593,1.6357037044702013e-06
PATH_GAMMA2P3,0.8942742437642439,2121.6702918204114,1.5726121659791415e-06
PATH_GAMMA2P3,0.8945106472019446,2121.749158791275,1.511805378173574e-06
PATH_GAMMA2P3,0.8947470506396451,2121.828222574443,1.453206740515916e-06
PATH_GAMMA2P3,0.8949834540773457,2121.907483161919,1.3967419780046664e-06
PATH_GAMMA2P3,0.8952198575150463,2121.986940545703,1.3423390797646982e-06
PATH_GAMMA2P3,0.8954562609527468,2122.0665947177954,1.2899282389084344e-06
PATH_GAMMA2P3,0.8956926643904475,2122.146445670198,1.2394417936766754e-06
PATH_GAMMA2P3,0.895929067828148,2122.2264933949136,1.1908141698356333e-06
PATH_GAMMA2P3,0.8961654712658486,2122.30673788394,1.1439818243217574e-06
PATH_GAMMA2P3,0.8964018747035492,2122.3871791292763,1.098883190103503e-06
PATH_GAMMA2P3,0.8966382781412496,2122.4678171229343,1.0554586222529149e-06
PATH_GAMMA2P3,0.8968746815789503,2122.5486518569055,1.0136503452350287e-06
PATH_GAMMA2P3,0.8971110850166508,2122.629683323196,9.734024013375776e-07
PATH_GAMMA2P3,0.8973474884543514,2122.7109115138082,9.346606002907105e-07
PATH_GAMMA2P3,0.897583891892052,2122.7923364207386,8.973724700225491e-07
PATH_GAMMA2P3,0.8978202953297525,2122.8739580359857,8.614872085361737e-07
PATH_GAMMA2P3,0.8980566987674531,2122.955776351568,8.269556368949868e-07
PATH_GAMMA2P3,0.8982931022051537,2123.0377913594752,7.937301533297929e-07
PATH_GAMMA2P3,0.8985295056428543,2123.120003051708,7.617646883827008e-07
PATH_GAMMA2P3,0.8987659090805549,2123.2024114202754,7.310146611308512e-07
PATH_GAMMA2P3,0.8990023125182554,2123.285016457163,7.014369364618752e-07
PATH_GAMMA2P3,0.899238715955956,2123.367818154392,6.729897833400943e-07
PATH_GAMMA2P3,0.8994751193936565,2123.4508165039574,6.456328341260484e-07
PATH_GAMMA2P3,0.8997115228313571,2123.53401149786,6.193270448511201e-07
PATH_GAMMA2P3,0.8999479262690577,2123.6174031281103,5.940346564768462e-07
PATH_GAMMA2P3,0.9001843297067582,2123.7009913866877,5.69719157124193e-07
PATH_GAMMA2P3,0.9004207331444588,2123.7847762656224,5.463452452049086e-07
PATH_GAMMA2P3,0.9006571365821594,2123.868757756897,5.23878793528358e-07
PATH_GAMMA2P3,0.90089354001986,2123.9529358525215,5.022868142637189e-07
PATH_GAMMA2P3,0.9011299434575606,2124.037310544497,4.815374248218773e-07
PATH_GAMMA2P3,0.9013663468952611,2124.1218818248267,4.6159981459640994e-07
PATH_GAMMA2P3,0.9016027503329617,2124.2066496855095,4.4244421256389923e-07
PATH_GAMMA2P3,0.9018391537706623,2124.2916141185583,4.240418557171169e-07
PATH_GAMMA2P3,0.9020755572083629,2124.3767751159653,4.0636495833213383e-07
PATH_GAMMA2P3,0.9023119606460634,2124.4621326697393,3.893866820254883e-07
PATH_GAMMA2P3,0.9025483640837639,2124.547686771881,3.7308110661424743e-07
PATH_GAMMA2P3,0.9027847675214645,2124.6334374143858,3.5742320174388477e-07
PATH_GAMMA2P3,0.9030211709591651,2124.7193845892625,3.423887992705232e-07
