parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[140],0.02369412124169151,0.02967198243566354,-0.03181222220434715,0.07934009418297348,0.0002794540035275399,0.00035739767633728584,11242.586892177718,5509.801703609321,1.0002643968872023
logd[141],0.15152210997295448,0.05342939124309089,0.050431115702275424,0.2509678888637068,0.0004553965453678808,0.0006608441884848131,13851.372430308404,5578.424007571046,0.9999899712709432
logd[142],0.10100365806977213,0.07364439964158608,-0.04015246824012292,0.2358601813999901,0.0006346290380504778,0.0009624419496620112,13828.195700848508,5459.6175815142815,1.0008426092896714
logd[143],0.2614251077932789,0.05011293746072681,0.16502387924754375,0.35321909972740395,0.0005801305351181108,0.0005675366947123186,7458.0645756137865,5421.157486808603,1.0007778104468419
logd[144],-0.11457126014905158,0.038868709407919325,-0.18877384045348178,-0.04407245583182999,0.0004819915767690705,0.0004410722835305445,6098.666724537611,3876.386988160377,1.0001425109281092
logd[145],0.00543443295540891,0.038357926937706475,-0.06868165440289202,0.07364086579626516,0.000383109695356274,0.0004208595091921204,9660.41594579721,6094.301603524459,1.0001230678272193
logd[146],-0.4769639447410457,0.14944742962086371,-0.7569028564853029,-0.19754683124747127,0.0016741293043476839,0.0018456584849259117,8228.569190803159,4921.141900839361,1.000369701977646
logd[147],-0.11564983665593613,0.10220929961649396,-0.31554853473307637,0.07268720600659605,0.0009417082996401851,0.0013247719439928576,12141.792087944106,5385.860061301708,1.00090913828636
logd[148],0.18372538729693935,0.06797679303384252,0.05414842944147,0.3088410137148776,0.0009402563157397786,0.0007106291083456177,5232.9900929080695,4679.446637054153,1.0005627845196516
logd[149],-0.5266802177571603,0.12169874166012243,-0.7587116170700592,-0.2986506865958184,0.0011314159262685384,0.0016758532826112154,11578.231186888008,3665.571205220914,1.0007633462618668
logd[150],-0.19957381610441582,0.04724424615517393,-0.28790193352548404,-0.11164314070942208,0.0004761336343076281,0.0005357265550996858,9972.633214238911,5950.048306423613,1.0002045788090057
logd[151],0.02766889388280107,0.08084709904483496,-0.1289820932778182,0.1749169757419705,0.0017872136196616347,0.0010541046038499708,2069.7120055714554,3269.752721074476,1.0011380064431157
logd[152],-0.0532435404682686,0.06618606987618002,-0.17462714079014846,0.0704523479644561,0.0008095601446977413,0.0008382876402208827,6480.165528710084,3332.7864539311354,1.0000206780984007
logd[153],-0.20431235386202126,0.0720441277375784,-0.33676790108012333,-0.06620505760597883,0.0006999677462295727,0.0009171924727207526,10821.250935775892,4417.868273098534,1.0001973949314042
