mock_id,max_snr,max_snr_window_index,max_snr_tag,max_snr_bcut_deg,max_snr_amp,max_snr_l_deg,max_snr_b_deg,max_snr_sep_cmb_deg,max_priority,max_priority_window_index,max_priority_tag,max_priority_bcut_deg,max_priority_snr,max_priority_amp,max_priority_l_deg,max_priority_b_deg,max_priority_sep_cmb_deg,max_abs_par,max_abs_par_window_index,max_abs_par_tag,max_abs_par_bcut_deg,max_abs_par_snr,max_z1p00_snr,max_z1p00_snr_bcut_deg,max_z1p00_priority,max_z1p00_priority_bcut_deg
260,3.738026347594161,129,z1p40_1p50,30.0,0.0014962263882857625,46.37226002591209,-25.14471162069369,142.58496319882858,0.03570776281538045,129,z1p40_1p50,30.0,3.738026347594161,0.0014962263882857625,46.37226002591209,-25.14471162069369,142.58496319882858,0.005145470695856861,158,z1p50_2p50,35.0,2.108029683128915,2.9455428280319214,15.0,0.028278064175342104,15.0
261,3.2066822760062053,121,z0p75_1p00,30.0,0.003353918640557441,277.69189046782003,23.76084293705279,26.778717103236893,0.030265225501955213,100,z1p30_1p40,25.0,3.1526014311867865,0.001596974597323787,75.14128052314531,-24.023081547764498,154.77171889948355,0.0038136806658664165,102,z1p50_2p50,25.0,2.109602169860242,1.9790786104361242,15.0,0.01899972779935865,15.0
262,3.8195370299498443,109,z2p10_2p20,25.0,0.0018048722733756027,287.71816599431327,8.30241420984054,44.68002050288447,0.035723543705907496,20,z1p60_1p70,10.0,3.816699945364369,0.000845920453979034,5.777976228349833,-53.83022526162656,133.02916200691385,0.002803373404790832,113,z0p10_0p30,30.0,2.0700274302800206,1.9051804175240086,15.0,0.01829028374656012,15.0
263,3.77233995083167,64,z0p70_0p80,20.0,0.001838892522717418,141.42695988920343,-33.087289561528095,135.0577107837513,0.03543331969115283,15,z1p20_1p30,10.0,3.6908594606220007,0.0014114536133863988,109.89209261407035,-52.39569509598666,163.0711368623191,0.002774920603516114,165,z2p10_2p20,35.0,3.020704651756053,2.38511512496911,20.0,0.022897795926640884,20.0
264,4.17092016716567,168,z2p40_2p50,35.0,0.0024986896101944624,296.44247756846806,4.216914199807625,52.01928231050773,0.03390949790662886,168,z2p40_2p50,35.0,4.17092016716567,0.0024986896101944624,296.44247756846806,4.216914199807625,52.01928231050773,0.0053110650225524185,74,z1p50_2p50,20.0,3.399494087889411,2.3890227733562033,25.0,0.022935310482808013,25.0
265,3.6336348470047755,134,z1p80_1p90,30.0,0.0019506282778866061,9.107146819115721,10.750927001737763,91.78113748935071,0.033023144646274094,134,z1p80_1p90,30.0,3.6336348470047755,0.0019506282778866061,9.107146819115721,10.750927001737763,91.78113748935071,0.0040305485591020426,130,z1p50_2p50,30.0,2.727305917635136,2.0604623740949037,25.0,0.019781035499138903,25.0
266,3.939291560290852,105,z1p70_1p80,25.0,0.0018482983692923974,224.62870018176633,3.003115848660233,56.429885452866706,0.036363025999488104,105,z1p70_1p80,25.0,3.939291560290852,0.0018482983692923974,224.62870018176633,3.003115848660233,56.429885452866706,0.004584937843732546,130,z1p50_2p50,30.0,2.2947782833361563,2.4563635063896703,35.0,0.023581801021737743,35.0
267,3.3665794426965436,12,z1p00_1p10,10.0,0.0011627198611980992,343.3457257433437,57.02475304694786,46.12928276522689,0.03163126719136267,12,z1p00_1p10,10.0,3.3665794426965436,0.0011627198611980992,343.3457257433437,57.02475304694786,46.12928276522689,0.0038075700858317563,102,z1p50_2p50,25.0,2.2742905629147767,1.6300299198406072,10.0,0.015648759285492524,10.0
268,3.664597327596271,73,z1p40_1p50,20.0,0.0006802950966701952,270.8790294924288,-59.116944114825216,107.51680470242229,0.03500632687404792,73,z1p40_1p50,20.0,3.664597327596271,0.0006802950966701952,270.8790294924288,-59.116944114825216,107.51680470242229,0.0033463370795495345,102,z1p50_2p50,25.0,1.924028872414317,2.456084691314714,30.0,0.0235791243162736,30.0
269,3.278971145605899,42,z1p10_1p20,15.0,0.0012478895255451459,86.52078668971453,-20.577375869529575,152.25128841287824,0.031276115423729725,42,z1p10_1p20,15.0,3.278971145605899,0.0012478895255451459,86.52078668971453,-20.577375869529575,152.25128841287824,0.004016012767422864,153,z1p00_1p50,35.0,2.9534116158042587,3.0616429427435436,20.0,0.029392658899049937,20.0
270,4.0584763040948895,103,z1p50_1p60,25.0,0.002079819012803113,74.2874363056876,-24.33149112677976,154.87290626885368,0.038431441400622636,103,z1p50_1p60,25.0,4.0584763040948895,0.002079819012803113,74.2874363056876,-24.33149112677976,154.87290626885368,0.0035218514559426975,153,z1p00_1p50,35.0,2.821806544710694,2.821806544710694,35.0,0.027090160021555322,35.0
271,3.8217903109473337,2,z0p30_0p40,10.0,0.0019336553847850502,102.7784756336519,-32.35639646630605,158.73046302475973,0.03141421603671293,66,z0p80_0p90,20.0,3.582933005121308,0.0011283006884677624,316.4407514805911,74.52161632291933,34.16696021284844,0.006627609651018987,158,z1p50_2p50,35.0,2.779853580921394,2.149807896121544,25.0,0.020638778384967825,25.0
272,3.5118648181287644,106,z1p80_1p90,25.0,0.0015824745480710095,10.92600120260698,7.613373721599128,95.33982224440442,0.03191647613210894,106,z1p80_1p90,25.0,3.5118648181287644,0.0015824745480710095,10.92600120260698,7.613373721599128,95.33982224440442,0.002652661707233422,130,z1p50_2p50,30.0,2.5201601937601152,2.134792141000794,25.0,0.02049462278726107,25.0
273,3.5166821866245197,114,z0p30_0p40,30.0,0.002084378857269198,247.87724019819626,42.32137499496137,12.778433468906314,0.029711354764222854,17,z1p40_1p50,10.0,3.110299222765772,0.0010287917593056906,224.8843089643375,24.762050417018298,38.6044931425411,0.0034061461337441205,130,z1p50_2p50,30.0,2.2185374806713947,1.8558000278750577,25.0,0.017816217705419093,25.0
274,3.6939631817491096,78,z1p80_1p90,20.0,0.001353912315031916,11.148776602742108,46.96548805514449,65.69906638629652,0.03357141969547811,78,z1p80_1p90,20.0,3.6939631817491096,0.001353912315031916,11.148776602742108,46.96548805514449,65.69906638629652,0.003479788212391277,130,z1p50_2p50,30.0,2.2239429374374646,2.995672099738028,20.0,0.028759319701107313,20.0
275,3.309858775505743,131,z1p50_1p60,30.0,0.001286465225580497,238.09191534288232,-12.006271560821565,64.49970174719816,0.031342463043788536,131,z1p50_1p60,30.0,3.309858775505743,0.001286465225580497,238.09191534288232,-12.006271560821565,64.49970174719816,0.002771387720951002,102,z1p50_2p50,25.0,1.8634464628039187,2.444155055203873,35.0,0.023464596354798924,35.0
276,3.350446592665609,153,z1p00_1p50,35.0,0.004976452674666791,304.5141828371227,20.623609518310005,42.548454575735725,0.03216525757554784,153,z1p00_1p50,35.0,3.350446592665609,0.004976452674666791,304.5141828371227,20.623609518310005,42.548454575735725,0.005976243613513793,158,z1p50_2p50,35.0,2.4453327337047144,3.350446592665609,35.0,0.03216525757554784,35.0
277,3.5290642972338078,45,z1p40_1p50,15.0,0.0011970904106679266,212.91394675327177,-12.677042812372294,75.86924360353696,0.033711637952192834,45,z1p40_1p50,15.0,3.5290642972338078,0.0011970904106679266,212.91394675327177,-12.677042812372294,75.86924360353696,0.0034538098988623677,113,z0p10_0p30,30.0,2.3415076935983046,2.6640822101006005,15.0,0.025575960732490015,15.0
278,3.4484060507784813,97,z1p00_1p50,25.0,0.0034878332385261156,277.66256535681384,47.91600223007625,9.107258491878966,0.033105696742391805,97,z1p00_1p50,25.0,3.4484060507784813,0.0034878332385261156,277.66256535681384,47.91600223007625,9.107258491878966,0.003443864784845072,97,z1p00_1p50,25.0,3.4484060507784813,3.4484060507784813,25.0,0.033105696742391805,25.0
279,3.6224508523784844,46,z1p50_2p50,15.0,0.004547829566572444,113.8230511613244,-23.34003313180838,145.69970264779192,0.032086570550505414,46,z1p50_2p50,15.0,3.6224508523784844,0.004547829566572444,113.8230511613244,-23.34003313180838,145.69970264779192,0.0037630604790243674,113,z0p10_0p30,30.0,3.0716553696710256,1.7319573025570223,15.0,0.016627291677637462,15.0
280,3.7302396472068704,80,z2p00_2p10,20.0,0.0018009123007260203,174.46655596095664,-36.24428830145112,115.90852500061361,0.032744451164355565,80,z2p00_2p10,20.0,3.7302396472068704,0.0018009123007260203,174.46655596095664,-36.24428830145112,115.90852500061361,0.0046491006446881915,130,z1p50_2p50,30.0,2.7934952748276465,2.1791413286224786,10.0,0.020920387831909297,10.0
281,4.196926786466657,144,z0p40_0p50,35.0,0.003470043903253498,345.5631515186498,34.3665062852535,59.867859046427824,0.02964878997218847,79,z1p90_2p00,20.0,3.3178506278428395,0.001618170950515708,299.0779838538377,28.78242576449787,33.18158204612771,0.0057354072272294875,158,z1p50_2p50,35.0,2.716889018088413,2.291804387351931,35.0,0.02200198582282035,35.0
282,4.3011270082373025,145,z0p50_0p60,35.0,0.0028831199439161436,223.02781047744205,-6.141755369536407,65.17414664901192,0.03425180517524829,96,z1p00_1p10,25.0,3.645488575611832,0.0010829331451988008,346.2691744243228,-7.36350019894823,90.3754157014282,0.005216485153576722,130,z1p50_2p50,30.0,2.5956232038439633,1.5076862821446209,30.0,0.014474224933016826,30.0
283,3.8956515453468907,135,z1p90_2p00,30.0,0.0015220084199062043,67.65786473025611,14.223332095512133,115.8471639907006,0.03481210199867156,135,z1p90_2p00,30.0,3.8956515453468907,0.0015220084199062043,67.65786473025611,14.223332095512133,115.8471639907006,0.00358450724140181,102,z1p50_2p50,25.0,2.218836641918828,2.401299018117045,20.0,0.02305316598770021,20.0
284,3.9040164779390767,118,z0p50_0p75,30.0,0.004361673683524085,64.71347474434825,-19.815389183438448,147.57615769857557,0.032304748738282645,54,z2p20_2p30,15.0,3.821281885637,0.001990677866631461,289.6643109427366,30.422969920200625,26.43793115969368,0.0036817100438072277,118,z0p50_0p75,30.0,3.9040164779390767,1.8496269683789113,15.0,0.017756954546544277,15.0
285,3.6409211096989433,45,z1p40_1p50,15.0,0.000998373071076897,94.03650899109918,-70.44723752020151,157.29622291126697,0.034780158116947756,45,z1p40_1p50,15.0,3.6409211096989433,0.000998373071076897,94.03650899109918,-70.44723752020151,157.29622291126697,0.003050150692085221,143,z0p30_0p50,35.0,2.2552920264890197,2.9939168221632264,25.0,0.0287424685280626,25.0
286,3.3254710664664313,29,z0p10_0p30,15.0,0.0021369595134812518,262.2552339265951,-20.676911657127235,68.94807353983275,0.029920120995025674,76,z1p60_1p70,20.0,3.1966628257018503,0.0007231105750941633,127.452973379168,12.989403613104884,107.66532733056876,0.004439301251356047,141,z0p10_0p30,35.0,2.775299967892803,2.347404451431935,30.0,0.022535762539710937,30.0
287,4.610532520951962,153,z1p00_1p50,35.0,0.005954354901230474,85.5293826330256,-10.524892942554418,142.25065791414724,0.04426244740671225,153,z1p00_1p50,35.0,4.610532520951962,0.005954354901230474,85.5293826330256,-10.524892942554418,142.25065791414724,0.0047080881972745734,153,z1p00_1p50,35.0,4.610532520951962,4.610532520951962,35.0,0.04426244740671225,35.0
288,3.441307786594164,10,z0p80_0p90,10.0,0.0014860429365850727,87.53560994317094,-35.0306163490437,166.5231503934419,0.030815864737840374,156,z1p30_1p40,35.0,3.2099592077877577,0.0017293483334113236,173.02807933656524,-12.934366285464938,100.2676634505882,0.002410507815496666,153,z1p00_1p50,35.0,2.083987750732261,2.169405648961255,10.0,0.02082692248771853,10.0
289,3.7821036495033975,167,z2p30_2p40,35.0,0.00367189001321126,116.79996695111743,-22.93923901753348,143.7397991491668,0.032613475299163266,17,z1p40_1p50,10.0,3.4141043947556753,0.0010304340610511002,140.37987453437404,-31.974227829859696,135.07170004423654,0.002960789280370204,167,z2p30_2p40,35.0,3.7821036495033975,2.798502021205478,15.0,0.026866429846938718,15.0
290,3.756464260951363,60,z0p40_0p50,20.0,0.0022992401394391106,261.5061577531187,40.23707151495083,8.214621759418083,0.0327945266386922,98,z1p10_1p20,25.0,3.4381605619887545,0.0018526485033119363,301.0499327370509,37.20487566857642,29.01227015817386,0.004165864541691593,130,z1p50_2p50,30.0,2.319736948760913,1.926073654258378,35.0,0.018490864869870376,35.0
291,3.3540292961438096,128,z1p30_1p40,30.0,0.0014699923852924755,171.56936070122703,-10.399111120730769,99.3628864698852,0.03219894909130433,128,z1p30_1p40,30.0,3.3540292961438096,0.0014699923852924755,171.56936070122703,-10.399111120730769,99.3628864698852,0.0025934331317930643,146,z0p50_0p75,35.0,2.036154507024556,2.9941506413162333,30.0,0.02874471325964526,30.0
292,3.93291640583792,134,z1p80_1p90,30.0,0.0021211105347681268,203.4817458733026,-12.927947562208008,81.24215689425687,0.03574307073225824,134,z1p80_1p90,30.0,3.93291640583792,0.0021211105347681268,203.4817458733026,-12.927947562208008,81.24215689425687,0.002952422894189245,130,z1p50_2p50,30.0,1.6573455964453425,2.2817249084324116,20.0,0.021905219906186022,20.0
293,3.442025396072137,12,z1p00_1p10,10.0,0.001217171302778893,355.2280980424592,41.881115183252405,60.814534237768356,0.032340132420997356,12,z1p00_1p10,10.0,3.442025396072137,0.001217171302778893,355.2280980424592,41.881115183252405,60.814534237768356,0.0030213320365145573,29,z0p10_0p30,15.0,2.853921244602087,2.4777845306799673,25.0,0.02378744905843165,25.0
294,3.4591295440889978,45,z1p40_1p50,15.0,0.0011668548883293276,136.99845936966875,-31.13260195643434,136.7963026786283,0.03304358124374981,45,z1p40_1p50,15.0,3.4591295440889978,0.0011668548883293276,136.99845936966875,-31.13260195643434,136.7963026786283,0.003863381967360099,158,z1p50_2p50,35.0,2.0571843110048653,2.044246517787647,10.0,0.01962535858249359,10.0
295,3.291580536136361,109,z2p10_2p20,25.0,0.001297465708253386,76.66135497399638,-65.12812431507072,162.67531172522527,0.029067988586241083,41,z1p00_1p50,15.0,3.0278241386896614,0.0015148033318216003,121.61808498209236,5.802789327355138,116.70673933746484,0.0024754808334208835,74,z1p50_2p50,20.0,1.548258319647583,3.0278241386896614,15.0,0.029067988586241083,15.0
296,3.751017857989723,11,z0p90_1p00,10.0,0.0011543276944660445,177.54545670168613,-61.16913673633251,129.33646568510997,0.034316485350980794,11,z0p90_1p00,10.0,3.751017857989723,0.0011543276944660445,177.54545670168613,-61.16913673633251,129.33646568510997,0.003884231602019461,158,z1p50_2p50,35.0,2.6380766623580634,2.163893807510845,15.0,0.020774007213570863,15.0
297,3.753931475635158,82,z2p20_2p30,20.0,0.0020742925519118154,346.55010479576106,32.16685962897424,61.93356186994997,0.03173537486384859,82,z2p20_2p30,20.0,3.753931475635158,0.0020742925519118154,346.55010479576106,32.16685962897424,61.93356186994997,0.004587792656152473,141,z0p10_0p30,35.0,2.416839278728262,2.9420478355638076,20.0,0.028244511235501913,20.0
298,3.092374896736829,40,z1p00_1p10,15.0,0.000958992961104555,20.123556583392343,-16.994801454001898,119.88332289441159,0.02905493195081038,40,z1p00_1p10,15.0,3.092374896736829,0.000958992961104555,20.123556583392343,-16.994801454001898,119.88332289441159,0.002597133575149678,130,z1p50_2p50,30.0,2.7733152366209355,2.4048020329942825,15.0,0.02308679594499127,15.0
299,3.6947168237951584,16,z1p30_1p40,10.0,0.00121602429061199,29.85902090360323,22.222113738768186,94.51506775370092,0.03546957656361063,16,z1p30_1p40,10.0,3.6947168237951584,0.00121602429061199,29.85902090360323,22.222113738768186,94.51506775370092,0.0027533881203088036,102,z1p50_2p50,25.0,2.187511308447387,3.152022025153549,15.0,0.03026032426387721,15.0
